Part;TimeStep [s];Steps;DTsMin;PartRuntime [s];NpSave;NpSim;NpNew;NpOut;NctSim;NpAlloc [X];NctAlloc [X];SimRuntime [s];NpbSim;NpfSim;NpNormal;NpOutPos;NpOutRho;NpOutMov;DtMin [s];DtMax [s];MemCPU [MiB];MemGPU [MiB];MemGPU_Cells [MiB];NpAlloc;NctAlloc
75;0.7504110099030107;24;0;0.014126;36,752;36,752;0;0;1,350;1.003483;4.137778;1.113047;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
76;0.7603703020136681;23;0;0.014052;36,752;36,752;0;0;1,350;1.003483;4.137778;1.127894;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
77;0.7703295941243254;23;0;0.013645;36,752;36,752;0;0;1,350;1.003483;4.137778;1.142378;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
78;0.7802888862349828;23;0;0.013608;36,752;36,752;0;0;1,350;1.003483;4.137778;1.156819;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
79;0.7902481783456402;23;0;0.013573;36,752;36,752;0;0;1,350;1.003483;4.137778;1.171198;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
80;0.8002074704562976;23;0;0.013304;36,752;36,752;0;0;1,350;1.003483;4.137778;1.185369;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586

# Part:  Number of output file with particles data.
# TimeStep [s]:  Physical time of simulation.
# Steps:  Number of calculation steps since the previous PART.
# DTsMin:  Number of times the Dt is updated with the minimum allowed value (can be 2 times per step when Symplectic is used).
# PartRuntime [s]:  Runtime of last PART simulation.
# NpSave:  Number of selected particles to save.
# NpSim:  Number of particles used in simulation (normal + periodic particles).
# NpNew:  Number of new fluid particles created by inlet conditions since the previous PART.
# NpOut:  Number of excluded fluid particles since the previous PART.
# NctSim:  Number of cells used in simulation for particle search.
# NpAlloc [X]:  Over-allocation memory for particles NpAlloc/NpSim.
# NctAlloc [X]:  Over-allocation memory for cells NctAlloc/NctSim.
# SimRuntime [s]:  Total runtime of simulation (initialisation tasks not included).
# NpbSim:  Number of fixed and moving particles (includes periodic particles).
# NpfSim:  Number of fluid and floating particles (includes periodic particles).
# NpNormal:  Total number of particles without periodic particles.
# NpOutPos:  Number of excluded particles due to invalid position.
# NpOutRho:  Number of excluded particles due to invalid density.
# NpOutMov:  Number of excluded particles due to invalid movement.
# DtMin [s]:  Minimum value of Dt since the previous PART.
# DtMax [s]:  Maximum value of Dt since the previous PART.
# MemCPU [MiB]:  Current CPU memory allocated (only includes the most memory intensive objects).
# MemGPU [MiB]:  Current GPU memory allocated (only includes the most memory intensive objects).
# MemGPU_Cells [MiB]:  Current GPU memory allocated for cells according to NctAlloc.
# NpAlloc:  Number of supported particles with memory allocated.
# NctAlloc:  Number of supported cells with memory allocated.
