#Time;LinearAccX;LinearAccY;LinearAccZ;AngularAccX;AngularAccY;AngularAccZ
0;0;0;0;0;0;0
0.015904312808798327;0.00098017140329560628;0;0;0;0;0
0.031808625617596654;0.0019509032201612828;0;0;0;0;0
0.047712938426394985;0.0029028467725446239;0;0;0;0;0
0.063617251235193309;0.0038268343236508981;0;0;0;0;0
0.079521564043991633;0.0047139673682599767;0;0;0;0;0
0.09542587685278997;0.0055557023301960233;0;0;0;0;0
0.11133018966158829;0.0063439328416364559;0;0;0;0;0
0.12723450247038662;0.0070710678118654762;0;0;0;0;0
0.14313881527918496;0.0077301045336273704;0;0;0;0;0
0.15904312808798327;0.0083146961230254526;0;0;0;0;0
0.1749474408967816;0.0088192126434835511;0;0;0;0;0
0.19085175370557994;0.0092387953251128682;0;0;0;0;0
0.20675606651437825;0.0095694033573220892;0;0;0;0;0
0.22266037932317659;0.0098078528040323049;0;0;0;0;0
0.2385646921319749;0.0099518472667219689;0;0;0;0;0
0.25446900494077324;0.01;0;0;0;0;0
0.27037331774957157;0.0099518472667219689;0;0;0;0;0
0.28627763055836991;0.0098078528040323049;0;0;0;0;0
0.30218194336716819;0.0095694033573220892;0;0;0;0;0
0.31808625617596653;0.0092387953251128682;0;0;0;0;0
0.33399056898476487;0.0088192126434835511;0;0;0;0;0
0.34989488179356321;0.0083146961230254508;0;0;0;0;0
0.36579919460236154;0.0077301045336273678;0;0;0;0;0
0.38170350741115988;0.0070710678118654727;0;0;0;0;0
0.39760782021995816;0.006343932841636455;0;0;0;0;0
0.4135121330287565;0.0055557023301960216;0;0;0;0;0
0.42941644583755484;0.0047139673682599741;0;0;0;0;0
0.44532075864635318;0.0038268343236508946;0;0;0;0;0
0.46122507145515151;0.0029028467725446196;0;0;0;0;0
0.4771293842639498;0.0019509032201612817;0;0;0;0;0
0.49303369707274813;0.00098017140329560389;0;0;0;0;0
0.50893800988154647;-3.2162452993532734e-18;0;0;0;0;0
0.52484232269034481;-0.0009801714032956104;0;0;0;0;0
0.54074663549914315;-0.001950903220161288;0;0;0;0;0
0.55665094830794148;-0.0029028467725446257;0;0;0;0;0
0.57255526111673982;-0.0038268343236509007;0;0;0;0;0
0.58845957392553816;-0.0047139673682599801;0;0;0;0;0
0.60436388673433639;-0.0055557023301960233;0;0;0;0;0
0.62026819954313472;-0.0063439328416364559;0;0;0;0;0
0.63617251235193306;-0.0070710678118654745;0;0;0;0;0
0.6520768251607314;-0.0077301045336273721;0;0;0;0;0
0.66798113796952974;-0.0083146961230254526;0;0;0;0;0
0.68388545077832807;-0.0088192126434835528;0;0;0;0;0
0.69978976358712641;-0.0092387953251128682;0;0;0;0;0
0.71569407639592475;-0.0095694033573220909;0;0;0;0;0
0.73159838920472309;-0.0098078528040323049;0;0;0;0;0
0.74750270201352143;-0.0099518472667219689;0;0;0;0;0
0.76340701482231976;-0.01;0;0;0;0;0
0.77931132763111799;-0.0099518472667219689;0;0;0;0;0
0.79521564043991633;-0.0098078528040323049;0;0;0;0;0
0.81111995324871466;-0.0095694033573220875;0;0;0;0;0
0.827024266057513;-0.0092387953251128665;0;0;0;0;0
0.84292857886631134;-0.0088192126434835511;0;0;0;0;0
0.85883289167510968;-0.0083146961230254508;0;0;0;0;0
0.87473720448390802;-0.0077301045336273687;0;0;0;0;0
0.89064151729270635;-0.0070710678118654701;0;0;0;0;0
0.90654583010150469;-0.0063439328416364524;0;0;0;0;0
0.92245014291030303;-0.0055557023301960155;0;0;0;0;0
0.93835445571910125;-0.0047139673682599793;0;0;0;0;0
0.95425876852789959;-0.0038268343236508959;0;0;0;0;0
0.97016308133669793;-0.0029028467725446252;0;0;0;0;0
0.98606739414549627;-0.0019509032201612787;0;0;0;0;0
1.0019717069542946;-0.00098017140329560498;0;0;0;0;0
1.0178760197630929;6.4324905987065469e-18;0;0;0;0;0
1.0337803325718913;0.0009801714032956091;0;0;0;0;0
1.0496846453806896;0.001950903220161291;0;0;0;0;0
1.065588958189488;0.0029028467725446291;0;0;0;0;0
1.0814932709982863;0.003826834323650908;0;0;0;0;0
1.0973975838070846;0.0047139673682599836;0;0;0;0;0
