TimeStep [s],Np,Nbound,Nfixed,Nmoving,Nfloat,Nfluid
0.800017,7466,7466,7466,0,0,0

Part,Time [s],Count,Pos_Xmin [m],Pos_Xmax [m],Pos_Xmean [m],Pos_Ymin [m],Pos_Ymax [m],Pos_Ymean [m],Pos_Zmin [m],Pos_Zmax [m],Pos_Zmean [m],Zone_min,Zone_max,Zone_mean,Idp_min,Idp_max,Idp_mean,Vel_min [m/s],Vel_max [m/s],Vel_mean [m/s],Vel_Xmin [m/s],Vel_Xmax [m/s],Vel_Xmean [m/s],Vel_Ymin [m/s],Vel_Ymax [m/s],Vel_Ymean [m/s],Vel_Zmin [m/s],Vel_Zmax [m/s],Vel_Zmean [m/s],Rhop_min [kg/m^3],Rhop_max [kg/m^3],Rhop_mean [kg/m^3],Mass_min [kg],Mass_max [kg],Mass_mean [kg],Press_min [Pa],Press_max [Pa],Press_mean [Pa],Type_min,Type_max,Type_mean,Mk_min,Mk_max,Mk_mean,
80,  8.000168192691E-01,7466,  0.000000000000E+00,  1.200000047684E+00,  6.000000058399E-01,  0.000000000000E+00,  8.000000119209E-01,  4.000000022409E-01,  0.000000000000E+00,  8.000000119209E-01,  3.121751941104E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  7.465000000000E+03,  3.732500000000E+03,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  1.000000000000E+03,  1.016347900391E+03,  1.006319432093E+03,  1.562500000000E-02,  1.562500000000E-02,  1.562500000000E-02,  0.000000000000E+00,  3.706032421875E+04,  1.406485982049E+04,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  1.700000000000E+01,  1.800000000000E+01,  1.709764264666E+01,
