Part;TimeStep [s];Steps;DTsMin;PartRuntime [s];NpSave;NpSim;NpNew;NpOut;NctSim;NpAlloc [X];NctAlloc [X];SimRuntime [s];NpbSim;NpfSim;NpNormal;NpOutPos;NpOutRho;NpOutMov;DtMin [s];DtMax [s];MemCPU [MiB];MemGPU [MiB];MemGPU_Cells [MiB];NpAlloc;NctAlloc
23;0.2301112279839446;55;0;0.034315;36,752;36,752;0;0;1,350;1.003483;4.137778;0.858839;7,466;29,286;36,752;0;0;0;0.0001802501418501736;0.0001814973024961786;3.209381;5.745224;0.085274;36,880;5,586
24;0.240034896822041;55;0;0.034412;36,752;36,752;0;0;1,350;1.003483;4.137778;0.894208;7,466;29,286;36,752;0;0;0;0.0001803371617975675;0.0001806488554573063;3.209381;5.745224;0.085274;36,880;5,586
25;0.2500008603550275;55;0;0.033903;36,752;36,752;0;0;1,350;1.003483;4.137778;0.929183;7,466;29,286;36,752;0;0;0;0.0001805943930646731;0.0001818167823168576;3.209381;5.745224;0.085274;36,880;5,586
26;0.2601653351611603;59;0;0.036406;36,752;36,752;0;0;1,350;1.003483;4.137778;0.966967;7,466;29,286;36,752;0;0;0;0.0001642249463092932;0.0001820643532536161;3.209381;5.745224;0.085274;36,880;5,586
27;0.270091944712995;59;0;0.037000;36,752;36,752;0;0;1,350;1.003483;4.137778;1.004959;7,466;29,286;36,752;0;0;0;0.0001612500530038317;0.000175409470327944;3.209381;5.745224;0.085274;36,880;5,586
28;0.2800283185100537;58;0;0.035962;36,752;36,752;0;0;1,350;1.003483;4.137778;1.041919;7,466;29,286;36,752;0;0;0;0.0001655361736005805;0.0001753310653841017;3.209381;5.745224;0.085274;36,880;5,586
29;0.2901165897719733;58;0;0.035961;36,752;36,752;0;0;1,500;1.003483;3.724000;1.078979;7,466;29,286;36,752;0;0;0;0.0001708842670399538;0.0001773906679707163;3.209381;5.745224;0.085274;36,880;5,586
30;0.3000514016520643;56;0;0.034236;36,752;36,752;0;0;1,500;1.003483;3.724000;1.114164;7,466;29,286;36,752;0;0;0;0.0001764753956257753;0.0001788048348018812;3.209381;5.745224;0.085274;36,880;5,586
31;0.3100532411376699;56;0;0.034733;36,752;36,752;0;0;1,500;1.003483;3.724000;1.149841;7,466;29,286;36,752;0;0;0;0.0001773578326366254;0.0001792201115417557;3.209381;5.745224;0.085274;36,880;5,586
32;0.3200860397962556;56;0;0.034963;36,752;36,752;0;0;1,500;1.003483;3.724000;1.185716;7,466;29,286;36,752;0;0;0;0.0001736824866016755;0.0001804222777151668;3.209381;5.745224;0.085274;36,880;5,586
33;0.3301559284599607;58;0;0.036879;36,752;36,752;0;0;1,500;1.003483;3.724000;1.223719;7,466;29,286;36,752;0;0;0;0.0001709877618205772;0.0001775194652102684;3.209381;5.745224;0.085274;36,880;5,586
34;0.3401443876910011;57;0;0.035959;36,752;36,752;0;0;1,500;1.003483;3.724000;1.260636;7,466;29,286;36,752;0;0;0;0.0001730045779489306;0.0001790876555852618;3.209381;5.745224;0.085274;36,880;5,586
35;0.3501756974986711;57;0;0.035679;36,752;36,752;0;0;1,500;1.003483;3.724000;1.297461;7,466;29,286;36,752;0;0;0;0.0001743092139792768;0.0001770990427862768;3.209381;5.745224;0.085274;36,880;5,586
36;0.360070057953068;57;0;0.035626;36,752;36,752;0;0;1,500;1.003483;3.724000;1.334087;7,466;29,286;36,752;0;0;0;0.0001721686373400961;0.0001767289839242404;3.209381;5.745224;0.085274;36,880;5,586
37;0.3700183012584571;57;0;0.035774;36,752;36,752;0;0;1,500;1.003483;3.724000;1.370853;7,466;29,286;36,752;0;0;0;0.0001721045768280295;0.0001777201575187046;3.209381;5.745224;0.085274;36,880;5,586
38;0.3801453642266163;57;0;0.036219;36,752;36,752;0;0;1,500;1.003483;3.724000;1.407982;7,466;29,286;36,752;0;0;0;0.000176702443011593;0.0001786342806194504;3.209381;5.745224;0.085274;36,880;5,586
39;0.3901446816392429;58;0;0.037401;36,752;36,752;0;0;1,500;1.003483;3.724000;1.446353;7,466;29,286;36,752;0;0;0;0.000163486708244983;0.0001771080787950767;3.209381;5.745224;0.085274;36,880;5,586
40;0.400113350930252;60;0;0.038653;36,752;36,752;0;0;1,500;1.003483;3.724000;1.486194;7,466;29,286;36,752;0;0;0;0.0001494183184917374;0.0001747883744907511;3.209381;5.745224;0.085274;36,880;5,586
41;0.4100353820087401;62;0;0.039431;36,752;36,752;0;0;1,500;1.003483;3.724000;1.527158;7,466;29,286;36,752;0;0;0;0.0001493815050635997;0.0001696266904600024;3.209381;5.745224;0.085274;36,880;5,586
42;0.4201514170035108;62;0;0.039373;36,752;36,752;0;0;1,500;1.003483;3.724000;1.567525;7,466;29,286;36,752;0;0;0;0.0001495032400547708;0.0001721078954458306;3.209381;5.745224;0.085274;36,880;5,586
43;0.4300178814576775;59;0;0.037894;36,752;36,752;0;0;1,500;1.003483;3.724000;1.606339;7,466;29,286;36,752;0;0;0;0.0001639556922160418;0.0001726867349071988;3.209381;5.745224;0.085274;36,880;5,586
44;0.440055636450941;60;0;0.038623;36,752;36,752;0;0;1,500;1.003483;3.724000;1.646075;7,466;29,286;36,752;0;0;0;0.0001630879819049699;0.0001715092426207838;3.209381;5.745224;0.085274;36,880;5,586
45;0.4500766157398206;59;0;0.038903;36,752;36,752;0;0;1,500;1.003483;3.724000;1.685915;7,466;29,286;36,752;0;0;0;0.0001673378665164698;0.0001725006960402356;3.209381;5.745224;0.085274;36,880;5,586
46;0.460136447663521;59;0;0.041620;36,752;36,752;0;0;1,500;1.003483;3.724000;1.728487;7,466;29,286;36,752;0;0;0;0.0001640446507842235;0.0001772060803335481;3.209381;5.745224;0.085274;36,880;5,586
47;0.4700781681454895;57;0;0.036240;36,752;36,752;0;0;1,500;1.003483;3.724000;1.765987;7,466;29,286;36,752;0;0;0;0.000168092540570861;0.0001763504122762204;3.209381;5.745224;0.085274;36,880;5,586
48;0.4800561750662743;57;0;0.037196;36,752;36,752;0;0;1,500;1.003483;3.724000;1.804170;7,466;29,286;36,752;0;0;0;0.0001723274839644361;0.0001774536446650264;3.209381;5.745224;0.085274;36,880;5,586
49;0.4900448402645658;59;0;0.039372;36,752;36,752;0;0;1,500;1.003483;3.724000;1.844601;7,466;29,286;36,752;0;0;0;0.0001628444574898776;0.0001758494773474868;3.209381;5.745224;0.085274;36,880;5,586
50;0.5000478531156938;59;0;0.040225;36,752;36,752;0;0;1,500;1.003483;3.724000;1.886118;7,466;29,286;36,752;0;0;0;0.0001668059717258037;0.0001745873750725365;3.209381;5.745224;0.085274;36,880;5,586
51;0.5101196794514892;58;0;0.037381;36,752;36,752;0;0;1,500;1.003483;3.724000;1.924768;7,466;29,286;36,752;0;0;0;0.0001708892877432352;0.0001751393235810148;3.209381;5.745224;0.085274;36,880;5,586
52;0.5200164659590337;56;0;0.034985;36,752;36,752;0;0;1,500;1.003483;3.724000;1.960724;7,466;29,286;36,752;0;0;0;0.0001745515767402381;0.0001782834297751192;3.209381;5.745224;0.085274;36,880;5,586
53;0.5300858185445529;57;0;0.035232;36,752;36,752;0;0;1,500;1.003483;3.724000;1.996944;7,466;29,286;36,752;0;0;0;0.0001733827629100907;0.0001784358871196299;3.209381;5.745224;0.085274;36,880;5,586
54;0.5400932320168075;60;0;0.037481;36,752;36,752;0;0;1,500;1.003483;3.724000;2.035453;7,466;29,286;36,752;0;0;0;0.0001574390601143213;0.0001746396027456748;3.209381;5.745224;0.085274;36,880;5,586
55;0.5500603342291985;62;0;0.038980;36,752;36,752;0;0;1,500;1.003483;3.724000;2.075341;7,466;29,286;36,752;0;0;0;0.0001502395006193417;0.0001695314000403909;3.209381;5.745224;0.085274;36,880;5,586
56;0.5601075755895921;62;0;0.037471;36,752;36,752;0;0;1,500;1.003483;3.724000;2.113781;7,466;29,286;36,752;0;0;0;0.000152688100994943;0.0001697364885607975;3.209381;5.745224;0.085274;36,880;5,586
57;0.5700385809787352;60;0;0.037430;36,752;36,752;0;0;1,500;1.003483;3.724000;2.152267;7,466;29,286;36,752;0;0;0;0.0001595543763879048;0.0001715972959537516;3.209381;5.745224;0.085274;36,880;5,586
58;0.5801722925960954;58;0;0.035815;36,752;36,752;0;0;1,500;1.003483;3.724000;2.189005;7,466;29,286;36,752;0;0;0;0.0001701978789443288;0.0001774195828257572;3.209381;5.745224;0.085274;36,880;5,586
59;0.5900185607609901;56;0;0.034531;36,752;36,752;0;0;1,500;1.003483;3.724000;2.224451;7,466;29,286;36,752;0;0;0;0.0001748276255691762;0.0001775410935928091;3.209381;5.745224;0.085274;36,880;5,586
60;0.6000657455734131;58;0;0.036340;36,752;36,752;0;0;1,500;1.003483;3.724000;2.261689;7,466;29,286;36,752;0;0;0;0.0001689239303390512;0.0001774658380927492;3.209381;5.745224;0.085274;36,880;5,586
61;0.6100714367914186;58;0;0.036888;36,752;36,752;0;0;1,500;1.003483;3.724000;2.299731;7,466;29,286;36,752;0;0;0;0.0001686600794423421;0.0001758569647163872;3.209381;5.745224;0.085274;36,880;5,586
62;0.6200798139271966;59;0;0.036638;36,752;36,752;0;0;1,500;1.003483;3.724000;2.337290;7,466;29,286;36,752;0;0;0;0.0001665985067935572;0.0001732398731182426;3.209381;5.745224;0.085274;36,880;5,586
63;0.6301194238716087;58;0;0.036072;36,752;36,752;0;0;1,500;1.003483;3.724000;2.374258;7,466;29,286;36,752;0;0;0;0.0001694533957506911;0.0001767827376199846;3.209381;5.745224;0.085274;36,880;5,586
64;0.6400576789488216;56;0;0.035015;36,752;36,752;0;0;1,500;1.003483;3.724000;2.410354;7,466;29,286;36,752;0;0;0;0.0001763245310924062;0.0001788552106798008;3.209381;5.745224;0.085274;36,880;5,586
65;0.650141924855556;57;0;0.035892;36,752;36,752;0;0;1,500;1.003483;3.724000;2.447132;7,466;29,286;36,752;0;0;0;0.0001736585225759469;0.0001784280759197929;3.209381;5.745224;0.085274;36,880;5,586
66;0.6600513525674411;57;0;0.035591;36,752;36,752;0;0;1,500;1.003483;3.724000;2.483629;7,466;29,286;36,752;0;0;0;0.0001725817294419523;0.0001752236192144717;3.209381;5.745224;0.085274;36,880;5,586
67;0.6701479218925747;58;0;0.043128;36,752;36,752;0;0;1,500;1.003483;3.724000;2.527698;7,466;29,286;36,752;0;0;0;0.0001706589747434233;0.0001768457969224788;3.209381;5.745224;0.085274;36,880;5,586
68;0.680099597432082;58;0;0.037979;36,752;36,752;0;0;1,500;1.003483;3.724000;2.566875;7,466;29,286;36,752;0;0;0;0.0001697601122530878;0.000174706905995824;3.209381;5.745224;0.085274;36,880;5,586
69;0.6901705125978436;58;0;0.037947;36,752;36,752;0;0;1,500;1.003483;3.724000;2.605741;7,466;29,286;36,752;0;0;0;0.0001725514019952197;0.0001750892956976688;3.209381;5.745224;0.085274;36,880;5,586
70;0.7001003642841089;57;0;0.036009;36,752;36,752;0;0;1,500;1.003483;3.724000;2.642684;7,466;29,286;36,752;0;0;0;0.000172060294514184;0.0001764698548150819;3.209381;5.745224;0.085274;36,880;5,586
71;0.7100595329521724;57;0;0.036187;36,752;36,752;0;0;1,500;1.003483;3.724000;2.679820;7,466;29,286;36,752;0;0;0;0.0001722409160719699;0.0001762733515670938;3.209381;5.745224;0.085274;36,880;5,586
72;0.7201293701205537;58;0;0.036979;36,752;36,752;0;0;1,500;1.003483;3.724000;2.718346;7,466;29,286;36,752;0;0;0;0.0001684533367328935;0.0001772191448974139;3.209381;5.745224;0.085274;36,880;5,586
73;0.7301511593508384;58;0;0.036787;36,752;36,752;0;0;1,500;1.003483;3.724000;2.756073;7,466;29,286;36,752;0;0;0;0.0001694094313621809;0.0001748778854943896;3.209381;5.745224;0.085274;36,880;5,586
74;0.7400688961159358;57;0;0.035500;36,752;36,752;0;0;1,500;1.003483;3.724000;2.792530;7,466;29,286;36,752;0;0;0;0.0001725807296034251;0.0001750816326693659;3.209381;5.745224;0.085274;36,880;5,586
75;0.7500235585684658;57;0;0.036188;36,752;36,752;0;0;1,500;1.003483;3.724000;2.829674;7,466;29,286;36,752;0;0;0;0.0001734589330864335;0.0001760744837330584;3.209381;5.745224;0.085274;36,880;5,586
76;0.7600796602874713;58;0;0.037843;36,752;36,752;0;0;1,500;1.003483;3.724000;2.868478;7,466;29,286;36,752;0;0;0;0.0001725438050475042;0.0001749118337605845;3.209381;5.745224;0.085274;36,880;5,586
77;0.7700225446369959;57;0;0.037465;36,752;36,752;0;0;1,500;1.003483;3.724000;2.907162;7,466;29,286;36,752;0;0;0;0.0001737662342660058;0.0001760010664400976;3.209381;5.745224;0.085274;36,880;5,586
78;0.7800591752200907;58;0;0.037444;36,752;36,752;0;0;1,500;1.003483;3.724000;2.945687;7,466;29,286;36,752;0;0;0;0.0001718184430501875;0.0001743808608843804;3.209381;5.745224;0.085274;36,880;5,586
79;0.7901597089390535;57;0;0.035757;36,752;36,752;0;0;1,500;1.003483;3.724000;2.982444;7,466;29,286;36,752;0;0;0;0.0001744991740272604;0.0001789010406721533;3.209381;5.745224;0.085274;36,880;5,586
80;0.8000168192691436;56;0;0.036279;36,752;36,752;0;0;1,500;1.003483;3.724000;3.019602;7,466;29,286;36,752;0;0;0;0.000172692513954913;0.000179296489123407;3.209381;5.745224;0.085274;36,880;5,586

# Part:  Number of output file with particles data.
# TimeStep [s]:  Physical time of simulation.
# Steps:  Number of calculation steps since the previous PART.
# DTsMin:  Number of times the Dt is updated with the minimum allowed value (can be 2 times per step when Symplectic is used).
# PartRuntime [s]:  Runtime of last PART simulation.
# NpSave:  Number of selected particles to save.
# NpSim:  Number of particles used in simulation (normal + periodic particles).
# NpNew:  Number of new fluid particles created by inlet conditions since the previous PART.
# NpOut:  Number of excluded fluid particles since the previous PART.
# NctSim:  Number of cells used in simulation for particle search.
# NpAlloc [X]:  Over-allocation memory for particles NpAlloc/NpSim.
# NctAlloc [X]:  Over-allocation memory for cells NctAlloc/NctSim.
# SimRuntime [s]:  Total runtime of simulation (initialisation tasks not included).
# NpbSim:  Number of fixed and moving particles (includes periodic particles).
# NpfSim:  Number of fluid and floating particles (includes periodic particles).
# NpNormal:  Total number of particles without periodic particles.
# NpOutPos:  Number of excluded particles due to invalid position.
# NpOutRho:  Number of excluded particles due to invalid density.
# NpOutMov:  Number of excluded particles due to invalid movement.
# DtMin [s]:  Minimum value of Dt since the previous PART.
# DtMax [s]:  Maximum value of Dt since the previous PART.
# MemCPU [MiB]:  Current CPU memory allocated (only includes the most memory intensive objects).
# MemGPU [MiB]:  Current GPU memory allocated (only includes the most memory intensive objects).
# MemGPU_Cells [MiB]:  Current GPU memory allocated for cells according to NctAlloc.
# NpAlloc:  Number of supported particles with memory allocated.
# NctAlloc:  Number of supported cells with memory allocated.
