 ;PosX [m]:;0.496;0.992;1.488;2.638
 ;PosY [m]:;0.5;0.5;0.5;0.5
 ;PosZ [m]:;0;0;0;0.545
Part;Time [s];Elevation_0 [m];Elevation_1 [m];Elevation_2 [m];Elevation_3 [m]
0;0;0;0;0;0.545
1;0.0100351;0;0;0;0.544988
2;0.0200424;0;0;0;0.544821
3;0.0300142;0;0;0;0.544216
4;0.0400408;0;0;0;0.543526
5;0.0500378;0;0;0;0.542638
6;0.0600074;0;0;0;0.541704
7;0.0700232;0;0;0;0.540572
8;0.0800131;0;0;0;0.539184
9;0.0900532;0;0;0;0.537596
10;0.100059;0;0;0;0.536158
11;0.110043;0;0;0;0.534516
12;0.120009;0;0;0;0.532686
13;0.130032;0;0;0;0.530767
14;0.140037;0;0;0;0.52885
15;0.150011;0;0;0;0.526911
16;0.160026;0;0;0;0.524925
17;0.170012;0;0;0;0.522761
18;0.180062;0;0;0;0.520553
19;0.190007;0;0;0;0.518531
20;0.200013;0;0;0;0.516378
21;0.210013;0;0;0;0.514114
22;0.220009;0;0;0;0.511819
23;0.230082;0;0;0;0.509578
24;0.240063;0;0;0;0.507309
25;0.25001;0;0;0.0438828;0.505025
26;0.260026;0;0;0.0618165;0.502545
27;0.27002;0;0;0.0709232;0.50012
28;0.280074;0;0;0.0783642;0.497743
29;0.290006;0;0;0.0846564;0.495251
30;0.300074;0;0;0.0905023;0.492594
31;0.310001;0;0;0.0957265;0.490009
32;0.320041;0;0;0.0999232;0.487386
33;0.330001;0;0;0.103626;0.484708
34;0.340063;0;0;0.106547;0.481921
35;0.35007;0;0;0.108912;0.479045
36;0.360055;0;0;0.110701;0.476266
37;0.370081;0;0;0.112054;0.473416
38;0.38001;0;0;0.113241;0.470443
39;0.390064;0;0.0299621;0.114334;0.467418
40;0.400004;0;0.0445263;0.115223;0.464492
41;0.410039;0;0.0583648;0.116451;0.46144
42;0.420038;0;0.0653656;0.11781;0.458359
43;0.430037;0;0.0700747;0.119371;0.455203
44;0.440004;0;0.0732822;0.120273;0.452115
45;0.450024;0;0.0764555;0.122719;0.44901
46;0.460004;0;0.0791795;0.124933;0.445787
47;0.470023;0;0.0808302;0.12583;0.44255
48;0.480046;0;0.0823798;0.128078;0.439392
49;0.490015;0;0.0839974;0.130894;0.43617
50;0.500003;0;0.0847133;0.130852;0.432916
51;0.510016;0;0.0860788;0.134339;0.429643
52;0.520056;0;0.0874531;0.135431;0.426389
53;0.530033;0;0.0889288;0.13752;0.423182
54;0.540019;0;0.0896878;0.138835;0.41986
55;0.550024;0;0.0901569;0.141315;0.41657
56;0.560024;0;0.0917986;0.141635;0.413372
57;0.57003;0;0.0933615;0.144325;0.410076
58;0.580012;0;0.0948604;0.14594;0.406773
59;0.590023;0;0.0973868;0.147315;0.403539
60;0.600031;0;0.0996302;0.148994;0.4003
61;0.610047;0;0.100791;0.149906;0.397039
62;0.62005;0;0.103204;0.151529;0.393763
63;0.630043;0;0.106551;0.152903;0.390578
64;0.640034;0;0.108442;0.154022;0.387387
65;0.650053;0;0.109573;0.155611;0.384128
66;0.660047;0;0.112962;0.156629;0.38096
67;0.670026;0;0.115028;0.158242;0.377831
68;0.680015;0;0.115849;0.159614;0.374643
69;0.690043;0.748984;0.119874;0.160656;0.371493
70;0.700053;0.76197;0.121982;0.162393;0.368389
71;0.710039;0;0.124413;0.163666;0.365305
72;0.720002;0;0.126874;0.164431;0.362198
73;0.730018;0;0.128203;0.165865;0.359142
74;0.740046;0.793892;0.131225;0.167158;0.35612
75;0.750046;0.805742;0.133552;0.167687;0.353044
76;0.760045;0.813382;0.135651;0.16862;0.350053
77;0.770038;0.815917;0.138386;0.169913;0.347105
78;0.780062;0.815743;0.139586;0.17056;0.344088
79;0.79003;0.815132;0.141846;0.171174;0.341179
80;0.800019;0.81942;0.144076;0.172279;0.338267
81;0.810023;0.829935;0.145811;0.173078;0.335348
82;0.820011;0.835186;0.147844;0.17351;0.332469
83;0.830049;0.832727;0.149997;0.174354;0.329589
84;0.840038;0.76903;0.151833;0.175194;0.326755
85;0.850014;0.766608;0.153757;0.175529;0.323906
86;0.860005;0.758487;0.155961;0.176133;0.321115
87;0.870021;0.73963;0.157046;0.176959;0.318351
88;0.880035;0.500379;0.159026;0.177265;0.315524
89;0.890025;0.488429;0.160873;0.177725;0.312836
90;0.900071;0.478551;0.162326;0.178419;0.31009
91;0.910067;0.483608;0.164143;0.178701;0.307322
92;0.920015;0.484197;0.165591;0.179086;0.304751
93;0.930011;0.473804;0.166875;0.179538;0.302005
94;0.940001;0.464863;0.168538;0.179818;0.29937
95;0.950059;0.455376;0.169845;0.18013;0.296804
96;0.960009;0.442783;0.171253;0.180395;0.294107
97;0.970063;0.433075;0.172455;0.180689;0.291561
98;0.980053;0.421552;0.173812;0.18093;0.28901
99;0.990021;0.411978;0.17512;0.181041;0.286381
100;1.00007;0.398994;0.176388;0.181251;0.283887
101;1.01007;0.395565;0.177756;0.181489;0.281362
102;1.02007;0.39019;0.178944;0.181405;0.278776
103;1.03004;0.382878;0.18022;0.181639;0.27635
104;1.04004;0.374672;0.181229;0.181769;0.273866
105;1.05001;0.364452;0.182505;0.181507;0.271382
106;1.06005;0.356924;0.183598;0.181715;0.268984
107;1.07003;0.351506;0.184608;0.181558;0.266624
108;1.08006;0.346108;0.185814;0.181258;0.264178
109;1.09001;0.340785;0.186616;0.181517;0.261891
110;1.10002;0.335316;0.187793;0.181087;0.25961
111;1.11004;0.331038;0.188735;0.181021;0.257221
112;1.12005;0.326278;0.189598;0.181021;0.254979
113;1.13005;0.322473;0.190822;0.180431;0.252764
114;1.14002;0.316489;0.191419;0.180543;0.250473
115;1.15002;0.309774;0.192567;0.180102;0.248233
116;1.16003;0.304332;0.193344;0.179913;0.246092
117;1.17005;0.299614;0.19406;0.17995;0.243896
118;1.18004;0.29468;0.19515;0.179241;0.241667
119;1.19005;0.291408;0.195694;0.179542;0.239587
120;1.2;0.287732;0.196718;0.178636;0.237522
121;1.21001;0.284297;0.197426;0.178881;0.235389
122;1.22003;0.278629;0.198143;0.178049;0.233286
123;1.23005;0.274042;0.198933;0.178113;0.231332
124;1.24003;0.26973;0.199457;0.177537;0.229339
125;1.25006;0.268826;0.200171;0.177282;0.227287
126;1.26005;0.269028;0.200715;0.176916;0.22533
127;1.27007;0.265604;0.201329;0.176473;0.223483
128;1.28005;0.245627;0.201814;0.176253;0.221586
129;1.29001;0.220116;0.202264;0.175577;0.219638
130;1.30006;0.202361;0.202913;0.175479;0.217779
131;1.31003;0.265809;0.203522;0.174584;0.216039
132;1.32002;0.268562;0.204115;0.174556;0.214263
133;1.33001;0.269054;0.204644;0.173555;0.212399
134;1.34004;0.258173;0.205106;0.173422;0.210603
135;1.35001;0.251994;0.207547;0.172586;0.208925
136;1.36004;0.248464;0.203035;0.172472;0.207276
137;1.37;0.242436;0.199294;0.171537;0.205555
138;1.38005;0.257536;0.201347;0.171372;0.203818
139;1.39002;0.30066;0.210759;0.170551;0.20218
140;1.40003;0.315566;0.213494;0.170418;0.200598
141;1.41;0.32414;0.199218;0.169506;0.199014
142;1.42;0.330717;0.193815;0.169285;0.197367
143;1.43;0.335247;0.202083;0.168536;0.19577
144;1.44007;0.336808;0.209979;0.168132;0.194223
145;1.45005;0.313907;0.213152;0.167606;0.192749
146;1.46002;0.308734;0.214051;0.166774;0.191237
147;1.47001;0.310641;0.213652;0.166722;0.189682
148;1.48005;0.316956;0.213705;0.165485;0.188179
149;1.49003;0.325988;0.213762;0.165545;0.186779
150;1.50003;0.368685;0.214334;0.164726;0.185468
151;1.51001;0.38201;0.214456;0.163647;0.18415
152;1.52006;0.384092;0.214916;0.163919;0.182744
153;1.53002;0.380495;0.215077;0.162701;0.181337
154;1.54001;0.383124;0.215686;0.162073;0.180023
155;1.55001;0.379918;0.215898;0.16159;0.178861
156;1.56002;0.380062;0.216435;0.161413;0.1778
157;1.57007;0.383809;0.217805;0.160781;0.176692
158;1.58006;0.386408;0.219065;0.160133;0.175435
159;1.59003;0.38684;0.219546;0.159844;0.174095
160;1.60004;0.384773;0.219552;0.15883;0.172801
161;1.61003;0.380492;0.220124;0.158177;0.171664
162;1.62001;0.379944;0.220696;0.157259;0.17073
163;1.63;0.383887;0.22127;0.157256;0.169838
164;1.64006;0.389634;0.222105;0.156516;0.168766
165;1.65007;0.39478;0.222636;0.155534;0.167521
166;1.66004;0.398619;0.223417;0.155939;0.16624
167;1.67003;0.401702;0.224317;0.155116;0.165061
168;1.68002;0.404132;0.224993;0.154109;0.164066
169;1.69001;0.405838;0.225813;0.15388;0.163197
170;1.70002;0.406705;0.22669;0.153035;0.162277
171;1.71004;0.40654;0.227501;0.152494;0.16124
172;1.72006;0.404649;0.228326;0.15199;0.160214
173;1.73003;0.401163;0.22919;0.151483;0.159318
174;1.74006;0.395913;0.230016;0.151347;0.158507
175;1.75001;0.389332;0.23087;0.150575;0.157678
176;1.76005;0.382343;0.231784;0.149725;0.15672
177;1.77007;0.375335;0.232641;0.149009;0.155616
178;1.78001;0.368541;0.233588;0.148558;0.154492
179;1.79003;0.362075;0.234548;0.148221;0.15351
180;1.80007;0.355963;0.23554;0.147528;0.152705
181;1.81004;0.350572;0.23682;0.147009;0.151929
182;1.82003;0.345878;0.238014;0.14697;0.151014
183;1.83003;0.341364;0.238722;0.146953;0.149919
184;1.84004;0.337033;0.239531;0.146341;0.148728
185;1.85002;0.332917;0.240733;0.14541;0.147563
186;1.86001;0.328886;0.241683;0.144555;0.146533
187;1.87006;0.324934;0.242613;0.144316;0.145706
188;1.88005;0.321294;0.243917;0.144556;0.145065
189;1.89002;0.318206;0.245139;0.144366;0.144492
190;1.90002;0.315848;0.246109;0.143736;0.143869
191;1.91007;0.314455;0.247286;0.143516;0.143168
192;1.92003;0.314278;0.248654;0.143475;0.142433
193;1.93002;0.315497;0.249747;0.143171;0.141657
194;1.94003;0.318304;0.250839;0.142814;0.140787
195;1.95002;0.322634;0.252325;0.142772;0.139788
196;1.96;0.328342;0.253877;0.142835;0.138734
197;1.97007;0.335509;0.255048;0.142396;0.137744
198;1.98002;0.343849;0.256084;0.141885;0.136914
199;1.99003;0.352801;0.257424;0.142167;0.136217
200;2.00006;0.361068;0.259127;0.142738;0.135594
201;2.01004;0.367982;0.260794;0.142572;0.134975
202;2.02004;0.373754;0.262094;0.14214;0.134288
203;2.03;0.378485;0.26331;0.142222;0.13348
204;2.04007;0.382272;0.264861;0.142647;0.132576
205;2.05002;0.38519;0.266741;0.142791;0.131728
206;2.06005;0.387399;0.268622;0.142666;0.131038
207;2.07006;0.38884;0.27012;0.142864;0.130554
208;2.08005;0.389653;0.271301;0.143474;0.13022
209;2.09001;0.390104;0.272566;0.144211;0.129938
210;2.10005;0.390428;0.274206;0.144656;0.129624
211;2.11008;0.390721;0.276079;0.145078;0.129227
212;2.12;0.390887;0.277913;0.145916;0.128728
213;2.13004;0.390793;0.279652;0.147038;0.128105
214;2.14;0.390421;0.281309;0.148244;0.127387
215;2.15006;0.389836;0.283065;0.149412;0.126603
216;2.16007;0.389041;0.28499;0.15066;0.125823
217;2.17005;0.387941;0.28711;0.152157;0.125083
218;2.18005;0.38658;0.28942;0.153692;0.124399
219;2.19008;0.384976;0.29196;0.155201;0.123776
220;2.20001;0.383159;0.29474;0.156915;0.123238
221;2.21005;0.381153;0.338798;0.15903;0.12278
222;2.22007;0.379023;0.346333;0.161545;0.12239
223;2.23001;0.376826;0.348574;0.164363;0.122018
224;2.24004;0.374528;0.35112;0.167345;0.121595
225;2.25007;0.372067;0.353595;0.17036;0.12106
226;2.26005;0.369347;0.35441;0.173473;0.1204
227;2.27005;0.366236;0.353956;0.176898;0.119627
228;2.28001;0.362652;0.353783;0.180749;0.118824
229;2.29006;0.358533;0.354284;0.185089;0.118086
230;2.30001;0.35409;0.354157;0.189789;0.117495
231;2.31005;0.349433;0.352931;0.1949;0.117039
232;2.32002;0.344842;0.351255;0.2003;0.116683
233;2.33004;0.340506;0.349735;0.206034;0.116341
234;2.34005;0.336742;0.348395;0.212053;0.115943
235;2.35003;0.333926;0.346944;0.218339;0.115457
236;2.36004;0.332606;0.345227;0.224891;0.114865
237;2.37003;0.333352;0.343261;0.231638;0.1142
238;2.38006;0.335608;0.34111;0.238553;0.113509
239;2.39004;0.337083;0.338827;0.245486;0.112861
240;2.40004;0.336775;0.336391;0.252437;0.112309
241;2.41006;0.335076;0.333808;0.259335;0.111868
242;2.42003;0.332449;0.331104;0.266087;0.111514
243;2.43;0.329235;0.328268;0.272685;0.111188
244;2.44001;0.32576;0.3253;0.27905;0.110837
245;2.45006;0.322329;0.322225;0.28505;0.110438
246;2.46007;0.319209;0.319126;0.290495;0.109993
247;2.47004;0.316557;0.316109;0.295295;0.109528
248;2.48002;0.314412;0.313304;0.299439;0.109046
249;2.49001;0.312664;0.310868;0.302982;0.108562
250;2.50006;0.31112;0.308998;0.306052;0.108078
251;2.51004;0.309709;0.307857;0.308693;0.107617
252;2.52003;0.308401;0.307232;0.310922;0.107175
253;2.53002;0.30715;0.306541;0.312679;0.106756
254;2.54007;0.30585;0.305143;0.313931;0.106359
255;2.55;0.304503;0.302757;0.314703;0.105994
256;2.56007;0.303138;0.299335;0.315163;0.105665
257;2.57007;0.301799;0.295281;0.315472;0.105372
258;2.58001;0.300358;0.291093;0.315892;0.105093
259;2.59004;0.298635;0.286919;0.316664;0.104802
260;2.60003;0.296593;0.282766;0.317164;0.104481
261;2.61006;0.294317;0.278289;0.315794;0.104122
262;2.62004;0.292037;0.27332;0.311265;0.103742
263;2.63002;0.28993;0.268077;0.30494;0.103352
264;2.64003;0.288099;0.263118;0.300488;0.102962
265;2.65002;0.286525;0.258858;0.296971;0.102591
266;2.66004;0.285112;0.255232;0.292629;0.102239
267;2.67005;0.283741;0.251888;0.287372;0.101914
268;2.68001;0.28226;0.248662;0.282318;0.101621
269;2.69003;0.280575;0.245616;0.277996;0.101352
270;2.70008;0.278694;0.242928;0.273972;0.101105
271;2.71004;0.276706;0.24084;0.269683;0.100875
272;2.72005;0.274684;0.239406;0.265028;0.100648
273;2.73004;0.272747;0.238419;0.260591;0.100414
274;2.74004;0.270953;0.23763;0.256872;0.100161
275;2.75;0.269358;0.236977;0.25397;0.0998859
276;2.76005;0.267994;0.236601;0.251587;0.0995761
277;2.77003;0.266945;0.236797;0.249368;0.0992299
278;2.78006;0.266186;0.23783;0.246985;0.0988561
279;2.79003;0.265663;0.239629;0.244314;0.0984822
280;2.80007;0.265344;0.241793;0.241352;0.0981206
281;2.81004;0.265209;0.243822;0.238285;0.0977912
282;2.82008;0.265177;0.245603;0.235251;0.0974865
283;2.83003;0.26514;0.247363;0.23244;0.0971979
284;2.84007;0.265042;0.249592;0.229876;0.0969102
285;2.85001;0.264878;0.252391;0.227646;0.0966266
286;2.86002;0.264639;0.255219;0.225724;0.0963376
287;2.87001;0.264323;0.25721;0.224142;0.0960504
288;2.88004;0.263933;0.257985;0.222879;0.0957789
289;2.89006;0.263482;0.25764;0.221877;0.095532
290;2.90001;0.262973;0.256603;0.221078;0.0953221
291;2.91002;0.262415;0.255487;0.22045;0.0951589
292;2.92008;0.26182;0.254794;0.219998;0.0950561
293;2.93001;0.261237;0.254753;0.21976;0.0950251
294;2.94002;0.260706;0.255423;0.219753;0.0950741
295;2.95001;0.260283;0.256799;0.220006;0.0952118
296;2.96001;0.259998;0.258844;0.220535;0.0954443
297;2.97005;0.259858;0.26129;0.22136;0.0957908
298;2.98001;0.259837;0.263419;0.222494;0.0962769
299;2.99004;0.259886;0.264735;0.223967;0.0969378
300;3.00001;0.259946;0.265181;0.225741;0.0978114
301;3.01004;0.25997;0.265025;0.227799;0.0989637
302;3.02006;0.259925;0.264556;0.230077;0.100459
303;3.03002;0.259789;0.263875;0.232512;0.102371
304;3.04001;0.259538;0.262838;0.235144;0.104856
305;3.05002;0.259146;0.261343;0.238116;0.108123
306;3.06001;0.258606;0.259536;0.241523;0.112396
307;3.07003;0.257916;0.257716;0.245304;0.118194
308;3.08002;0.257103;0.256186;0.249221;0.127995
309;3.09;0.256217;0.255172;0.252755;0.172913
310;3.10003;0.255334;0.254879;0.255286;0.185663
311;3.11004;0.254556;0.25526;0.256573;0.258182
312;3.12001;0.253967;0.25584;0.257036;0.264706
313;3.13003;0.253626;0.256034;0.257231;0.264872
314;3.14002;0.253571;0.255509;0.257284;0.264732
315;3.15002;0.253781;0.254275;0.256971;0.263842
316;3.16007;0.254181;0.252716;0.256097;0.264324
317;3.17004;0.254628;0.2514;0.254738;0.262247
318;3.18002;0.254979;0.250533;0.253142;0.258424
319;3.19006;0.255138;0.249883;0.251616;0.250977
320;3.20003;0.255052;0.249161;0.250302;0.246892
321;3.21007;0.254723;0.248228;0.249108;0.243494
322;3.22006;0.254191;0.247008;0.247778;0.239005
323;3.23002;0.253519;0.245382;0.24617;0.23611
324;3.24004;0.252745;0.243282;0.244314;0.233209
325;3.25006;0.251881;0.240758;0.242192;0.228551
326;3.26008;0.25091;0.238131;0.239657;0.225057
327;3.27004;0.249817;0.235923;0.236679;0.220718
328;3.28006;0.248593;0.234157;0.233321;0.216508
329;3.29001;0.247274;0.23248;0.229793;0.213015
330;3.30004;0.245879;0.230609;0.226256;0.209419
331;3.31006;0.244452;0.228607;0.222889;0.206074
332;3.32006;0.243003;0.226721;0.219558;0.202672
333;3.33001;0.241558;0.225145;0.216194;0.198858
334;3.34002;0.240097;0.223824;0.212869;0.19546
335;3.35001;0.238642;0.222626;0.209843;0.193128
336;3.36003;0.237174;0.22147;0.207383;0.191612
337;3.37005;0.235701;0.220413;0.205667;0.190084
338;3.38005;0.234227;0.219487;0.204652;0.187982
339;3.39002;0.232769;0.218579;0.204134;0.185482
340;3.40005;0.231332;0.217507;0.203825;0.18342
341;3.41003;0.22995;0.2163;0.203517;0.182708
342;3.42005;0.22862;0.215134;0.203148;0.183209
343;3.43005;0.22735;0.214151;0.202769;0.183897
344;3.44007;0.22612;0.213311;0.202411;0.184154
345;3.45004;0.224933;0.212509;0.202042;0.184122
346;3.46003;0.223783;0.211657;0.201683;0.184328
347;3.47005;0.222663;0.210785;0.201349;0.185174
348;3.48004;0.22156;0.20999;0.201084;0.186532
349;3.49008;0.22044;0.209241;0.20087;0.187959
350;3.50006;0.219295;0.208339;0.200578;0.189181
351;3.51004;0.218101;0.207083;0.200133;0.190301
352;3.52004;0.216856;0.205522;0.199587;0.191529
353;3.53005;0.215579;0.204019;0.199064;0.192951
354;3.54007;0.21429;0.20297;0.198671;0.194539
355;3.55007;0.213021;0.202348;0.198367;0.196143
356;3.56006;0.211803;0.201806;0.198088;0.197686
357;3.57003;0.210659;0.201106;0.197832;0.199234
358;3.58002;0.209594;0.200229;0.197585;0.200925
359;3.59007;0.20861;0.199285;0.197352;0.202917
360;3.60008;0.207709;0.198377;0.197118;0.205269
361;3.61003;0.206884;0.197519;0.196868;0.207749
362;3.62003;0.206126;0.196719;0.196635;0.210169
363;3.63003;0.20544;0.196036;0.196466;0.212436
364;3.64005;0.204827;0.195539;0.196378;0.214565
365;3.65006;0.204306;0.195213;0.196405;0.216572
366;3.66004;0.203883;0.194957;0.196596;0.218247
367;3.67002;0.20356;0.194614;0.196921;0.219389
368;3.68008;0.203322;0.194021;0.197257;0.219957
369;3.69004;0.203153;0.193146;0.197475;0.22001
370;3.7;0.203026;0.192104;0.197569;0.219546
371;3.71003;0.202921;0.191063;0.19759;0.21852
372;3.72003;0.202821;0.190182;0.197551;0.2171
373;3.73004;0.202711;0.189591;0.197467;0.215504
374;3.74006;0.202584;0.189341;0.197375;0.213733
375;3.75001;0.202444;0.189379;0.197306;0.211725
376;3.76004;0.202296;0.189575;0.197296;0.209525
377;3.77007;0.202159;0.18968;0.19744;0.207367
378;3.78003;0.202052;0.189433;0.19781;0.205486
379;3.79002;0.201987;0.188767;0.198307;0.203956
380;3.80004;0.201968;0.187951;0.198749;0.202777
381;3.81003;0.201985;0.187506;0.198902;0.201955
382;3.82005;0.202016;0.187724;0.198751;0.201539
383;3.83002;0.202029;0.188427;0.198593;0.201541
384;3.84002;0.201998;0.18922;0.19869;0.201938
385;3.85005;0.201906;0.189825;0.198966;0.202726
386;3.86004;0.201746;0.190149;0.199144;0.203897
387;3.87007;0.201524;0.190257;0.199114;0.205557
388;3.88005;0.201256;0.190286;0.198886;0.207726
389;3.89;0.200963;0.190387;0.198554;0.210416
390;3.90005;0.200668;0.190646;0.198267;0.213576
391;3.91002;0.200382;0.191023;0.198028;0.217067
392;3.92006;0.200088;0.191439;0.197704;0.220978
393;3.93007;0.199768;0.191797;0.19727;0.225236
394;3.94006;0.1994;0.192039;0.196764;0.229858
395;3.95003;0.198974;0.192135;0.196219;0.234871
396;3.96003;0.198502;0.192082;0.195634;0.240285
397;3.97004;0.197992;0.191906;0.19503;0.246107
398;3.98004;0.197473;0.19163;0.19444;0.252338
399;3.99007;0.196952;0.19129;0.193857;0.258954
400;4.00002;0.196459;0.190966;0.193288;0.265869
401;4.01005;0.195989;0.190727;0.192633;0.273093
402;4.02005;0.195556;0.19059;0.191832;0.280554
403;4.03004;0.195146;0.190485;0.190934;0.288432
404;4.04007;0.194751;0.190288;0.18999;0.296911
405;4.05003;0.194349;0.18994;0.189024;0.306001
406;4.06002;0.193907;0.189424;0.188005;0.315843
407;4.07007;0.193417;0.188717;0.186897;0.326488
408;4.08004;0.192878;0.187846;0.185713;0.337481
409;4.09004;0.192292;0.186841;0.184532;0.348428
410;4.10002;0.191667;0.185757;0.183548;0.357322
411;4.11006;0.191013;0.184598;0.182806;0.362133
412;4.12008;0.190365;0.18341;0.182061;0.361215
413;4.13006;0.189745;0.182289;0.181087;0.356001
414;4.14002;0.189176;0.181263;0.179877;0.354246
415;4.15001;0.188659;0.180282;0.178591;0.35518
416;4.16007;0.188181;0.179229;0.17744;0.355402
417;4.17001;0.18774;0.178048;0.176463;0.353074
418;4.18001;0.187312;0.176777;0.175453;0.347951
419;4.19003;0.186865;0.175513;0.174265;0.340756
420;4.20008;0.186364;0.174318;0.172939;0.332945
421;4.21007;0.18578;0.173217;0.171683;0.326145
422;4.22007;0.185097;0.172135;0.170688;0.321044
423;4.23005;0.184326;0.171049;0.170034;0.316859
424;4.24001;0.183498;0.170014;0.169602;0.312644
425;4.25006;0.18265;0.169022;0.169093;0.307997
426;4.26004;0.181841;0.168025;0.168249;0.303381
427;4.27006;0.181073;0.166973;0.166992;0.29942
428;4.28006;0.18035;0.165865;0.16551;0.29642
429;4.29008;0.179669;0.164715;0.164148;0.29423
430;4.30007;0.179028;0.163569;0.163234;0.292584
431;4.31003;0.178411;0.16245;0.16275;0.291255
432;4.32001;0.177783;0.161347;0.162408;0.290092
433;4.33007;0.177133;0.160267;0.161935;0.289009
434;4.34002;0.176474;0.159287;0.161269;0.288012
435;4.35002;0.175789;0.158466;0.160493;0.287073
436;4.36007;0.175083;0.157856;0.159785;0.286197
