Part;TimeStep [s];Steps;DTsMin;PartRuntime [s];NpSave;NpSim;NpNew;NpOut;NctSim;NpAlloc [X];NctAlloc [X];SimRuntime [s];NpbSim;NpfSim;NpNormal;NpOutPos;NpOutRho;NpOutMov;DtMin [s];DtMax [s];MemCPU [MiB];MemGPU [MiB];MemGPU_Cells [MiB];NpAlloc;NctAlloc
53;0.5300075453671582;23;0;0.013299;36,752;36,752;0;0;1,350;1.003483;4.137778;0.773490;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
54;0.540399850178279;24;0;0.013856;36,752;36,752;0;0;1,350;1.003483;4.137778;0.788225;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
55;0.5503591422889363;23;0;0.013305;36,752;36,752;0;0;1,350;1.003483;4.137778;0.802415;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
56;0.5603184343995937;23;0;0.013313;36,752;36,752;0;0;1,350;1.003483;4.137778;0.816609;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
57;0.5702777265102511;23;0;0.013300;36,752;36,752;0;0;1,350;1.003483;4.137778;0.830860;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
58;0.5802370186209085;23;0;0.013301;36,752;36,752;0;0;1,350;1.003483;4.137778;0.845053;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
59;0.5901963107315659;23;0;0.013296;36,752;36,752;0;0;1,350;1.003483;4.137778;0.859425;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
60;0.6001556028422232;23;0;0.013300;36,752;36,752;0;0;1,350;1.003483;4.137778;0.873616;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
61;0.6101148949528806;23;0;0.013457;36,752;36,752;0;0;1,350;1.003483;4.137778;0.887964;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
62;0.620074187063538;23;0;0.013295;36,752;36,752;0;0;1,350;1.003483;4.137778;0.902178;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
63;0.6300334791741954;23;0;0.013291;36,752;36,752;0;0;1,350;1.003483;4.137778;0.916370;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
64;0.6404257839853161;24;0;0.013839;36,752;36,752;0;0;1,350;1.003483;4.137778;0.931113;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
65;0.6503850760959735;23;0;0.013304;36,752;36,752;0;0;1,350;1.003483;4.137778;0.945314;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
66;0.6603443682066309;23;0;0.013298;36,752;36,752;0;0;1,350;1.003483;4.137778;0.959750;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
67;0.6703036603172883;23;0;0.013307;36,752;36,752;0;0;1,350;1.003483;4.137778;0.973997;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
68;0.6802629524279457;23;0;0.013309;36,752;36,752;0;0;1,350;1.003483;4.137778;0.988235;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
69;0.690222244538603;23;0;0.013309;36,752;36,752;0;0;1,350;1.003483;4.137778;1.002482;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
70;0.7001815366492604;23;0;0.013304;36,752;36,752;0;0;1,350;1.003483;4.137778;1.016667;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
71;0.7101408287599178;23;0;0.013311;36,752;36,752;0;0;1,350;1.003483;4.137778;1.030880;7,466;29,286;36,752;0;0;0;0.0004330127004633667;0.0004330127004633667;3.209381;5.745224;0.085274;36,880;5,586
