TimeStep [s],Np,Nbound,Nfixed,Nmoving,Nfloat,Nfluid
0.800084,29286,0,0,0,0,29286

Part,Time [s],Count,Pos_Xmin [m],Pos_Xmax [m],Pos_Xmean [m],Pos_Ymin [m],Pos_Ymax [m],Pos_Ymean [m],Pos_Zmin [m],Pos_Zmax [m],Pos_Zmean [m],Zone_min,Zone_max,Zone_mean,Idp_min,Idp_max,Idp_mean,Vel_min [m/s],Vel_max [m/s],Vel_mean [m/s],Vel_Xmin [m/s],Vel_Xmax [m/s],Vel_Xmean [m/s],Vel_Ymin [m/s],Vel_Ymax [m/s],Vel_Ymean [m/s],Vel_Zmin [m/s],Vel_Zmax [m/s],Vel_Zmean [m/s],Rhop_min [kg/m^3],Rhop_max [kg/m^3],Rhop_mean [kg/m^3],Mass_min [kg],Mass_max [kg],Mass_mean [kg],Press_min [Pa],Press_max [Pa],Press_mean [Pa],Type_min,Type_max,Type_mean,Mk_min,Mk_max,Mk_mean,
80,  8.000842478416E-01,29286,  3.188620554283E-03,  1.190670013428E+00,  6.003640882835E-01,  3.317159833387E-03,  7.972653508186E-01,  4.001219641312E-01,  7.307690102607E-03,  6.332803964615E-01,  2.970022608909E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  2.251500000000E+04,  5.180000000000E+04,  3.715750000000E+04,  3.303922396366E-03,  2.241023667369E+00,  1.833015769753E-01, -1.204747796059E+00,  1.390227317810E+00, -2.126455952623E-02, -1.357115745544E+00,  1.283373713493E+00, -1.339721522205E-03, -9.117206931114E-01,  2.036682605743E+00, -6.388242864133E-03,  9.849486694336E+02,  1.035046508789E+03,  1.001457956089E+03,  1.562500000000E-02,  1.562500000000E-02,  1.562500000000E-02, -3.105325390625E+04,  8.407099218750E+04,  3.181604724590E+03,  3.000000000000E+00,  3.000000000000E+00,  3.000000000000E+00,  1.000000000000E+00,  1.000000000000E+00,  1.000000000000E+00,
