TimeStep [s],Np,Nbound,Nfixed,Nmoving,Nfloat,Nfluid
0.800084,22515,22515,22515,0,0,0

Part,Time [s],Count,Pos_Xmin [m],Pos_Xmax [m],Pos_Xmean [m],Pos_Ymin [m],Pos_Ymax [m],Pos_Ymean [m],Pos_Zmin [m],Pos_Zmax [m],Pos_Zmean [m],Zone_min,Zone_max,Zone_mean,Idp_min,Idp_max,Idp_mean,Vel_min [m/s],Vel_max [m/s],Vel_mean [m/s],Vel_Xmin [m/s],Vel_Xmax [m/s],Vel_Xmean [m/s],Vel_Ymin [m/s],Vel_Ymax [m/s],Vel_Ymean [m/s],Vel_Zmin [m/s],Vel_Zmax [m/s],Vel_Zmean [m/s],Rhop_min [kg/m^3],Rhop_max [kg/m^3],Rhop_mean [kg/m^3],Mass_min [kg],Mass_max [kg],Mass_mean [kg],Press_min [Pa],Press_max [Pa],Press_mean [Pa],Type_min,Type_max,Type_mean,Mk_min,Mk_max,Mk_mean,
80,  8.000842478416E-01,22515, -5.000000074506E-02,  1.250000000000E+00,  5.997201896713E-01, -5.000000074506E-02,  8.500000238419E-01,  4.000000015728E-01, -5.000000074506E-02,  8.000000119209E-01,  2.956662222602E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  2.251400000000E+04,  1.125700000000E+04,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  1.000000000000E+03,  1.053843383789E+03,  1.004041406860E+03,  1.562500000000E-02,  1.562500000000E-02,  1.562500000000E-02,  0.000000000000E+00,  1.367535000000E+05,  9.038525454017E+03,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  1.700000000000E+01,  1.800000000000E+01,  1.702238507662E+01,
