Part;TimeStep [s];Steps;DTsMin;PartRuntime [s];NpSave;NpSim;NpNew;NpOut;NctSim;NpAlloc [X];NctAlloc [X];SimRuntime [s];NpbSim;NpfSim;NpNormal;NpOutPos;NpOutRho;NpOutMov;DtMin [s];DtMax [s];MemCPU [MiB];MemGPU [MiB];MemGPU_Cells [MiB];NpAlloc;NctAlloc
44;0.220040579100428;125;0;0.373567;330,040;330,040;0;0;13,860;1.000388;3.714286;11.995505;87,979;242,061;330,040;0;0;0;2.459176089686955e-05;6.386383618317706e-05;28.382492;62.784546;0.785561;330,168;51,480
45;0.2250069446030412;99;0;0.295213;330,040;330,040;0;0;13,860;1.000388;3.714286;12.298369;87,979;242,061;330,040;0;0;0;4.381199193546534e-05;6.048774557020305e-05;28.382492;62.784546;0.785561;330,168;51,480
46;0.2300131641006278;104;0;0.392721;330,040;330,040;0;0;13,860;1.000388;3.714286;12.698550;87,979;242,061;330,040;0;0;0;4.207504482959532e-05;5.774607784054218e-05;28.382492;62.784546;0.785561;330,168;51,480
47;0.2350322608055588;115;0;0.352600;330,040;330,040;0;0;14,490;1.000388;3.552795;13.058539;87,979;242,061;330,040;0;0;0;0.0000392038385156296;4.737203543042167e-05;28.382492;62.784546;0.785561;330,168;51,480
48;0.2400023582971931;107;0;0.314658;330,040;330,040;0;0;14,490;1.000388;3.552795;13.380604;87,979;242,061;330,040;0;0;0;3.665471358087504e-05;0.0000542271342837205;28.382492;62.784546;0.785561;330,168;51,480
49;0.2450099210801612;97;0;0.287910;330,040;330,040;0;0;14,490;1.000388;3.552795;13.675656;87,979;242,061;330,040;0;0;0;0.0000433721272616733;6.015720999602997e-05;28.382492;62.784546;0.785561;330,168;51,480
50;0.2500251709443276;87;0;0.258537;330,040;330,040;0;0;15,120;1.000388;3.404762;13.941463;87,979;242,061;330,040;0;0;0;4.917282241001703e-05;6.733618383021035e-05;28.382492;62.784546;0.785561;330,168;51,480
51;0.2550462159208013;82;0;0.242012;330,040;330,040;0;0;15,120;1.000388;3.404762;14.191486;87,979;242,061;330,040;0;0;0;0.0000560877320827588;0.0000674988893058086;28.382492;62.784546;0.785561;330,168;51,480
52;0.2600006396860235;77;0;0.227933;330,040;330,040;0;0;15,120;1.000388;3.404762;14.427065;87,979;242,061;330,040;0;0;0;5.622740023641147e-05;7.109849509675445e-05;28.382492;62.784546;0.785561;330,168;51,480
53;0.2650148967545059;81;0;0.241051;330,040;330,040;0;0;15,750;1.000388;3.268571;14.675772;87,979;242,061;330,040;0;0;0;5.555372149272594e-05;7.047142288502826e-05;28.382492;62.784546;0.785561;330,168;51,480
