#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;MemGpuCells;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRho;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-PreMDBC;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-Moorings;SU-InOut;SU-Gauges;SU-FlexStruc
fixed_box_mdbc_fine;d65bxign-DualSPHysics5 v5.4.355 (08-04-2025);07-09-2026 20:24:53;330,040;37.828716;47.284035;38.155083;33,723,216;65,834,368;823,720;11,438;;0.800031;161;20;330,040;26,970;Gpu_4="NVIDIA RTX 6000 Ada Generation";CellsFull - Pos-Cell - Single-GPU;fixed_box_mdbc_fine - 3D - mDBC(DBC vel=0) - Symplectic - Wendland - Visco_Artificial(0.01b1) - DDT2(0.1) - RhopOut(700-1300);87,979;87,979;0.012500;0.021651;0;0;0.326369;0.694633;0.081034;8.32822;0.598185;1.0615;0.000964;0.910339;4.02302;18.9753;0;0.857222;0;0;0;0;0.682507;1.43415;0;0;0;0.136217;0
