TimeStep [s],Np,Nbound,Nfixed,Nmoving,Nfloat,Nfluid
0,242061,0,0,0,0,242061

Part,Time [s],Count,Pos_Xmin [m],Pos_Xmax [m],Pos_Xmean [m],Pos_Ymin [m],Pos_Ymax [m],Pos_Ymean [m],Pos_Zmin [m],Pos_Zmax [m],Pos_Zmean [m],Zone_min,Zone_max,Zone_mean,Idp_min,Idp_max,Idp_mean,Vel_min [m/s],Vel_max [m/s],Vel_mean [m/s],Vel_Xmin [m/s],Vel_Xmax [m/s],Vel_Xmean [m/s],Vel_Ymin [m/s],Vel_Ymax [m/s],Vel_Ymean [m/s],Vel_Zmin [m/s],Vel_Zmax [m/s],Vel_Zmean [m/s],Rhop_min [kg/m^3],Rhop_max [kg/m^3],Rhop_mean [kg/m^3],Mass_min [kg],Mass_max [kg],Mass_mean [kg],Press_min [Pa],Press_max [Pa],Press_mean [Pa],Type_min,Type_max,Type_mean,Mk_min,Mk_max,Mk_mean,
0,  0.000000000000E+00,242061,  3.750000149012E-02,  1.162500023842E+00,  6.000000005739E-01,  3.750000149012E-02,  7.624999880791E-01,  3.999999998183E-01,  3.750000149012E-02,  6.000000238419E-01,  3.191305598577E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  8.797900000000E+04,  3.300390000000E+05,  2.090090000000E+05,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  1.000000000000E+03,  1.002481445312E+03,  1.001213775186E+03,  1.953125000000E-03,  1.953125000000E-03,  1.953125000000E-03,  0.000000000000E+00,  5.518113281250E+03,  2.692507396587E+03,  3.000000000000E+00,  3.000000000000E+00,  3.000000000000E+00,  1.000000000000E+00,  1.000000000000E+00,  1.000000000000E+00,
