TimeStep [s],Np,Nbound,Nfixed,Nmoving,Nfloat,Nfluid
0.800017,29286,0,0,0,0,29286

Pos.x [m],Pos.y [m],Pos.z [m],Zone,Idp,Vel.x [m/s],Vel.y [m/s],Vel.z [m/s],Rhop [kg/m^3],Mass [kg],Press [Pa],Type,Mk,
  8.2524461E-01,  4.6189469E-01,  1.3222387E-01,0,27786,  1.4149458E-02,  1.3501816E-02,  3.0757949E-02,  1.0018568E+03,  1.5625000E-02,  4.0296294E+03,3,1,
  8.2904339E-01,  4.8845747E-01,  1.3142425E-01,0,27809,  2.0121049E-02,  1.9091379E-02,  4.6973143E-02,  1.0018383E+03,  1.5625000E-02,  3.9894050E+03,3,1,
  8.3283579E-01,  4.3297622E-01,  1.2877035E-01,0,27763,  2.9359225E-02,  2.3582052E-02, -1.3923625E-02,  1.0018328E+03,  1.5625000E-02,  3.9774185E+03,3,1,
  9.0227014E-01,  4.3152848E-01,  7.7823587E-02,0,29761, -3.0588455E-02, -4.3004125E-02,  5.8843222E-02,  1.0019041E+03,  1.5625000E-02,  4.1328745E+03,3,1,
  8.8689911E-01,  4.8725325E-01,  5.9693199E-02,0,29163,  8.8287778E-02, -3.2033145E-02,  6.8724290E-02,  1.0015978E+03,  1.5625000E-02,  3.4650312E+03,3,1,
  9.1185087E-01,  4.2873874E-01,  9.4736964E-02,0,29762,  4.8631582E-02, -8.0910111E-03,  5.5100743E-02,  1.0018344E+03,  1.5625000E-02,  3.9808813E+03,3,1,
  9.1435856E-01,  4.7857276E-01,  9.3001604E-02,0,29808,  4.4033859E-02,  6.2351585E-03,  4.4715516E-02,  1.0019174E+03,  1.5625000E-02,  4.1619214E+03,3,1,
  9.1561532E-01,  4.5793298E-01,  1.2818292E-01,0,29787,  4.3376341E-02,  1.6632186E-02,  3.8184088E-02,  1.0018864E+03,  1.5625000E-02,  4.0942373E+03,3,1,
  9.2000180E-01,  4.8863009E-01,  1.2632470E-01,0,29810,  4.7584403E-02,  2.1957070E-02,  7.8283278E-03,  1.0019527E+03,  1.5625000E-02,  4.2390806E+03,3,1,
  9.1989994E-01,  4.2803913E-01,  1.2948956E-01,0,29764,  2.0909995E-02, -1.3104183E-02,  1.9596169E-02,  1.0019102E+03,  1.5625000E-02,  4.1461982E+03,3,1,
  9.2862684E-01,  4.5861310E-01,  1.0560659E-01,0,29786,  3.0931512E-02,  1.3112882E-02,  3.4270670E-02,  1.0018583E+03,  1.5625000E-02,  4.0329595E+03,3,1,
  9.3378097E-01,  4.8693153E-01,  1.0430862E-01,0,29809,  4.8032086E-02,  1.7005404E-02,  2.8078461E-02,  1.0019473E+03,  1.5625000E-02,  4.2273525E+03,3,1,
  9.3224281E-01,  4.3024343E-01,  1.0761061E-01,0,29763,  5.6893554E-02,  1.7027959E-02,  4.0038679E-02,  1.0018525E+03,  1.5625000E-02,  4.0203054E+03,3,1,
  9.3063122E-01,  4.2995507E-01,  8.4956102E-02,0,30428,  3.7620582E-02,  1.2632702E-02,  7.0235737E-02,  1.0017960E+03,  1.5625000E-02,  3.8971191E+03,3,1,
  9.4922024E-01,  4.2751259E-01,  9.2919782E-02,0,30429,  6.1991215E-02, -2.1379786E-02,  3.0656161E-02,  1.0019901E+03,  1.5625000E-02,  4.3207886E+03,3,1,
  9.6751767E-01,  4.3123412E-01,  1.0742971E-01,0,30430,  9.1822952E-02,  1.7162103E-02, -2.1271138E-03,  1.0017967E+03,  1.5625000E-02,  3.8985837E+03,3,1,
  9.2186064E-01,  4.6079153E-01,  7.8217573E-02,0,30451,  4.1208789E-02,  2.7811661E-02,  4.6937615E-02,  1.0018505E+03,  1.5625000E-02,  4.0160432E+03,3,1,
  9.4036359E-01,  4.5335582E-01,  9.0335645E-02,0,30452,  3.0397313E-02, -1.6077971E-02,  1.4634864E-02,  1.0018810E+03,  1.5625000E-02,  4.0826470E+03,3,1,
  9.6552604E-01,  4.6052131E-01,  1.0770187E-01,0,30453,  7.4229367E-02,  6.7220144E-03,  9.7086309E-03,  1.0018761E+03,  1.5625000E-02,  4.0718564E+03,3,1,
  9.3274909E-01,  4.8851717E-01,  8.2109496E-02,0,30474,  5.4714665E-02,  2.7328951E-02,  4.7130287E-02,  1.0017191E+03,  1.5625000E-02,  3.7292532E+03,3,1,
  9.5052266E-01,  4.7563276E-01,  9.0220861E-02,0,30475,  1.9964268E-02,  2.1327356E-02,  1.8667374E-02,  1.0019138E+03,  1.5625000E-02,  4.1540596E+03,3,1,
  9.6217185E-01,  4.3372887E-01,  8.6788103E-02,0,31095,  6.4472705E-02,  1.3642305E-02,  9.9446578E-03,  1.0021096E+03,  1.5625000E-02,  4.5818965E+03,3,1,
  9.8575991E-01,  4.2189035E-01,  8.7660551E-02,0,31096,  5.8120783E-02,  5.2820132E-03,  1.4772550E-02,  1.0021428E+03,  1.5625000E-02,  4.6543413E+03,3,1,
  9.9232185E-01,  4.3445352E-01,  1.0567092E-01,0,31097,  8.1155591E-02,  2.7185755E-02,  5.3976487E-02,  1.0018923E+03,  1.5625000E-02,  4.1072935E+03,3,1,
  9.6096557E-01,  4.6005160E-01,  8.5819013E-02,0,31118,  3.4455750E-02, -4.0465347E-02,  2.5894335E-02,  1.0020303E+03,  1.5625000E-02,  4.4085151E+03,3,1,
  9.8508227E-01,  4.4781470E-01,  8.7458201E-02,0,31119,  6.5180175E-02,  1.7196821E-03,  5.9372541E-03,  1.0021193E+03,  1.5625000E-02,  4.6031084E+03,3,1,
  9.9274033E-01,  4.6414548E-01,  1.0444300E-01,0,31120,  6.3718706E-02,  1.2273362E-02,  4.3058310E-02,  1.0019296E+03,  1.5625000E-02,  4.1887056E+03,3,1,
  9.8230487E-01,  4.7462955E-01,  8.6875468E-02,0,31142,  2.3846293E-02,  2.0686453E-02,  1.3364006E-02,  1.0019922E+03,  1.5625000E-02,  4.3254541E+03,3,1,
  9.7796005E-01,  4.8594436E-01,  1.2450577E-01,0,31144,  3.7940431E-02,  6.4489432E-03, -1.5495367E-02,  1.0019491E+03,  1.5625000E-02,  4.2312173E+03,3,1,
  9.7455657E-01,  4.5567998E-01,  1.2753671E-01,0,31121,  9.0464968E-03, -1.5572502E-03,  4.1187066E-03,  1.0019069E+03,  1.5625000E-02,  4.1391367E+03,3,1,
  9.7693872E-01,  4.2606789E-01,  1.3057987E-01,0,31098,  1.8704625E-02, -2.7432304E-02,  2.3320157E-02,  1.0018419E+03,  1.5625000E-02,  3.9972632E+03,3,1,
  9.4499290E-01,  4.5840529E-01,  1.2380376E-01,0,30454, -7.5113969E-03,  3.9812839E-03, -2.3906674E-02,  1.0019252E+03,  1.5625000E-02,  4.1791108E+03,3,1,
  9.4891572E-01,  4.8830208E-01,  1.2493276E-01,0,30477,  1.3762854E-02,  2.7593861E-03, -2.6658883E-03,  1.0019200E+03,  1.5625000E-02,  4.1677842E+03,3,1,
  9.4897693E-01,  4.2923605E-01,  1.2604763E-01,0,30431,  6.7531746E-03,  3.5151315E-03, -1.5503331E-02,  1.0018658E+03,  1.5625000E-02,  4.0493435E+03,3,1,
  1.0643113E+00,  4.5805418E-01,  5.7376180E-02,0,32452, -2.3432083E-03,  6.0288716E-02,  4.2593997E-02,  1.0017590E+03,  1.5625000E-02,  3.8164380E+03,3,1,
  1.0590034E+00,  4.4369557E-01,  5.8761936E-02,0,34453,  3.5388377E-02,  4.5677520E-02,  3.9987583E-02,  1.0017755E+03,  1.5625000E-02,  3.8522498E+03,3,1,
  1.0043685E+00,  4.7114730E-01,  8.6085126E-02,0,31785,  2.9904921E-02,  5.5183515E-02,  5.0745732E-03,  1.0017867E+03,  1.5625000E-02,  3.8767473E+03,3,1,
  1.0065895E+00,  4.3832150E-01,  8.5581742E-02,0,31762,  3.1429432E-02,  3.6633570E-02, -2.1422228E-02,  1.0021431E+03,  1.5625000E-02,  4.6550083E+03,3,1,
  9.9845046E-01,  4.5813066E-01,  1.3080516E-01,0,31788,  5.9457351E-03,  3.2985297E-03,  3.2641381E-02,  1.0018849E+03,  1.5625000E-02,  4.0910400E+03,3,1,
  1.0006144E+00,  4.8791453E-01,  1.2874378E-01,0,31811,  4.0749881E-02,  5.2881514E-04,  1.4107264E-02,  1.0018896E+03,  1.5625000E-02,  4.1014316E+03,3,1,
  9.9977952E-01,  4.2914614E-01,  1.3150026E-01,0,31765,  1.9037850E-02, -1.4204651E-02,  3.1999703E-02,  1.0018645E+03,  1.5625000E-02,  4.0465461E+03,3,1,
  1.0136262E+00,  4.3087718E-01,  1.0496809E-01,0,31764,  8.6943842E-02,  2.5918655E-02,  3.5021637E-02,  1.0019772E+03,  1.5625000E-02,  4.2926616E+03,3,1,
  1.0153657E+00,  4.6328020E-01,  1.0640739E-01,0,31787,  6.8253756E-02,  2.1871127E-02,  3.5987627E-02,  1.0019789E+03,  1.5625000E-02,  4.2963940E+03,3,1,
  1.0221316E+00,  4.2426735E-01,  8.6164281E-02,0,31763, -4.4599860E-03, -2.2349291E-02, -1.6055083E-02,  1.0009271E+03,  1.5625000E-02,  2.0064929E+03,3,1,
  1.0227988E+00,  4.5664760E-01,  8.6058490E-02,0,31786,  3.3443633E-02, -1.5019735E-03,  2.4419619E-02,  1.0023774E+03,  1.5625000E-02,  5.1676016E+03,3,1,
  1.0254608E+00,  4.8280233E-01,  8.7538362E-02,0,31809,  3.8583748E-02, -1.5773842E-02, -3.3881415E-02,  1.0019810E+03,  1.5625000E-02,  4.3009263E+03,3,1,
  1.0434452E+00,  4.2843190E-01,  7.6457128E-02,0,32430, -6.8574487E-03, -9.9653751E-03, -1.1497298E-02,  1.0020991E+03,  1.5625000E-02,  4.5589521E+03,3,1,
  1.0422256E+00,  4.2816436E-01,  1.0337482E-01,0,32431,  8.6898081E-02,  1.5016632E-03,  1.8968333E-02,  1.0022281E+03,  1.5625000E-02,  4.8409224E+03,3,1,
  1.0399038E+00,  4.4873708E-01,  8.4364593E-02,0,32453,  8.2583132E-04,  2.0937702E-02, -3.9323330E-02,  1.0021431E+03,  1.5625000E-02,  4.6551416E+03,3,1,
  1.0420566E+00,  4.6277198E-01,  1.0375484E-01,0,32454,  4.2641334E-02,  3.7858084E-02,  4.7921859E-02,  1.0020887E+03,  1.5625000E-02,  4.5362759E+03,3,1,
  1.0452327E+00,  4.7953287E-01,  8.1292212E-02,0,32476,  9.7085267E-02, -6.5174274E-02, -7.1780518E-02,  1.0016189E+03,  1.5625000E-02,  3.5109170E+03,3,1,
  1.0655293E+00,  4.3084630E-01,  8.9800104E-02,0,33097, -1.3117688E-02, -2.1420628E-02, -2.3593651E-02,  1.0019586E+03,  1.5625000E-02,  4.2520088E+03,3,1,
  1.0693628E+00,  4.3370014E-01,  1.0732516E-01,0,33098,  1.7505491E-02,  9.3046557E-03,  4.8945006E-03,  1.0019513E+03,  1.5625000E-02,  4.2360151E+03,3,1,
  1.0608633E+00,  4.6107045E-01,  8.7973557E-02,0,33120,  6.1253991E-02, -1.0884495E-02,  8.4289707E-02,  1.0020065E+03,  1.5625000E-02,  4.3566499E+03,3,1,
  1.0732137E+00,  4.8146421E-01,  9.8202109E-02,0,33121,  6.5555833E-02,  1.1616305E-01,  4.4376157E-02,  1.0022010E+03,  1.5625000E-02,  4.7817881E+03,3,1,
  1.0524520E+00,  4.8519975E-01,  1.1256260E-01,0,33145,  3.0717375E-02, -1.6684040E-03, -6.8411149E-02,  1.0020372E+03,  1.5625000E-02,  4.4237158E+03,3,1,
  1.0793155E+00,  4.5939463E-01,  1.2396964E-01,0,33789,  8.2561210E-02,  1.9915840E-02, -1.8005891E-02,  1.0020054E+03,  1.5625000E-02,  4.3541167E+03,3,1,
  1.0814236E+00,  4.2993498E-01,  1.2937734E-01,0,33766,  9.7215340E-02,  3.2953445E-03,  1.7673207E-02,  1.0019856E+03,  1.5625000E-02,  4.3109238E+03,3,1,
  1.0532151E+00,  4.5759779E-01,  1.1592720E-01,0,33122,  3.3788610E-02, -2.5028918E-02, -4.3105155E-02,  1.0019527E+03,  1.5625000E-02,  4.2390806E+03,3,1,
  1.0496967E+00,  4.2855719E-01,  1.2132569E-01,0,33099,  2.4157219E-02, -3.4272030E-03, -4.9663514E-02,  1.0020277E+03,  1.5625000E-02,  4.4029146E+03,3,1,
  1.0279299E+00,  4.8882821E-01,  1.2283218E-01,0,32478,  8.0995254E-02,  1.0398148E-02, -4.4371031E-02,  1.0018842E+03,  1.5625000E-02,  4.0894412E+03,3,1,
  1.0256598E+00,  4.5754561E-01,  1.2586102E-01,0,32455,  7.4573971E-02, -1.5549543E-02, -4.2482098E-03,  1.0018419E+03,  1.5625000E-02,  3.9971299E+03,3,1,
  1.0239255E+00,  4.2904729E-01,  1.2592532E-01,0,32432,  5.9892543E-02, -4.8093069E-03, -1.8053696E-02,  1.0018805E+03,  1.5625000E-02,  4.0814480E+03,3,1,
  1.0412302E+00,  4.6243191E-01,  1.3918273E-01,0,32456,  7.9568028E-02,  2.2831321E-02, -3.6684622E-03,  1.0018563E+03,  1.5625000E-02,  4.0285637E+03,3,1,
  1.0403043E+00,  4.3295822E-01,  1.4242090E-01,0,32433,  7.3064283E-02,  2.8495185E-02,  9.6373968E-03,  1.0017769E+03,  1.5625000E-02,  3.8553118E+03,3,1,
  1.0633240E+00,  4.6313292E-01,  1.4248557E-01,0,33123,  8.6766727E-02,  6.2011268E-02,  1.2602005E-02,  1.0019793E+03,  1.5625000E-02,  4.2971938E+03,3,1,
  1.1201175E+00,  4.2206636E-01,  5.7098102E-02,0,35764,  5.8489069E-02,  3.2052053E-03,  3.9591223E-02,  1.0017622E+03,  1.5625000E-02,  3.8233604E+03,3,1,
  1.0899149E+00,  4.5335865E-01,  1.0522389E-01,0,33788,  5.9670206E-02, -2.1091500E-02, -3.1979457E-02,  1.0022031E+03,  1.5625000E-02,  4.7861929E+03,3,1,
  1.0964819E+00,  4.2660937E-01,  1.0671244E-01,0,33765,  5.2015804E-02, -1.8980399E-02, -3.2187182E-02,  1.0020104E+03,  1.5625000E-02,  4.3650488E+03,3,1,
  1.1337521E+00,  4.8802125E-01,  7.2974809E-02,0,35810,  3.5609402E-02, -1.9151324E-02,  1.6110718E-01,  1.0018450E+03,  1.5625000E-02,  4.0040559E+03,3,1,
  1.0942216E+00,  4.8440561E-01,  1.1073900E-01,0,33811,  5.8801729E-02, -1.5988518E-02, -7.5794518E-02,  1.0021772E+03,  1.5625000E-02,  4.7297363E+03,3,1,
  1.0896413E+00,  4.2957595E-01,  8.8723272E-02,0,33764,  9.5409475E-02, -2.9104123E-02,  4.6447005E-02,  1.0019789E+03,  1.5625000E-02,  4.2962607E+03,3,1,
  1.0870367E+00,  4.6436092E-01,  8.9682803E-02,0,33787,  3.9927926E-02,  2.0177908E-02,  2.3483912E-02,  1.0020200E+03,  1.5625000E-02,  4.3859814E+03,3,1,
  1.1414002E+00,  4.2483056E-01,  8.9875519E-02,0,35097,  1.3562123E-01, -7.7239923E-02,  3.0951643E-01,  1.0014414E+03,  1.5625000E-02,  3.1243271E+03,3,1,
  1.1523538E+00,  4.7294724E-01,  6.9069691E-02,0,34475,  4.8229247E-02, -3.0090518E-02,  1.1098544E-01,  1.0033358E+03,  1.5625000E-02,  7.2718057E+03,3,1,
  1.1518670E+00,  4.2607558E-01,  7.3247977E-02,0,34429, -1.6747196E-01,  4.0534224E-02, -1.7514323E-01,  1.0036096E+03,  1.5625000E-02,  7.8751489E+03,3,1,
  1.1492925E+00,  4.5064843E-01,  6.3394457E-02,0,35119, -1.0038728E-01,  1.2084581E-01, -1.1408786E-01,  1.0032344E+03,  1.5625000E-02,  7.0485264E+03,3,1,
  1.1069325E+00,  4.6511266E-01,  1.0994435E-01,0,34456,  2.4120510E-02,  8.1867743E-03, -4.0679343E-02,  1.0020599E+03,  1.5625000E-02,  4.4731899E+03,3,1,
  1.1089860E+00,  4.3286860E-01,  1.1569045E-01,0,34433, -5.0619006E-02,  5.3661302E-02, -7.1968809E-02,  1.0013246E+03,  1.5625000E-02,  2.8702371E+03,3,1,
  1.1039073E+00,  4.4147253E-01,  8.8389322E-02,0,34432,  3.6960054E-02,  3.1836513E-02, -2.3684982E-02,  1.0019734E+03,  1.5625000E-02,  4.2843975E+03,3,1,
  1.1062490E+00,  4.7585183E-01,  8.8366605E-02,0,34455, -1.7902717E-03,  1.0265890E-01, -2.7407624E-02,  1.0020649E+03,  1.5625000E-02,  4.4842593E+03,3,1,
  1.1156772E+00,  4.2273134E-01,  9.6331008E-02,0,34431,  2.3496121E-02, -8.3466373E-02,  1.1697298E-01,  1.0025295E+03,  1.5625000E-02,  5.5007251E+03,3,1,
  1.1182234E+00,  4.5311227E-01,  9.1338493E-02,0,34454,  5.7767555E-02, -1.1781100E-02,  3.1052923E-02,  1.0015353E+03,  1.5625000E-02,  3.3287378E+03,3,1,
  1.1181266E+00,  4.8837867E-01,  9.4328910E-02,0,34477,  9.2592150E-02, -6.9944430E-03,  1.2456291E-01,  1.0008824E+03,  1.5625000E-02,  1.9094124E+03,3,1,
  1.1456289E+00,  4.2831534E-01,  1.0688993E-01,0,35099,  7.3745534E-02, -4.0985133E-02,  1.5659490E-01,  1.0013390E+03,  1.5625000E-02,  2.9014407E+03,3,1,
  1.1426179E+00,  4.5145783E-01,  9.6855812E-02,0,35122, -7.2724529E-02, -5.0813835E-02, -3.2301567E-02,  1.0014386E+03,  1.5625000E-02,  3.1182153E+03,3,1,
  1.1449343E+00,  4.6511137E-01,  1.0435490E-01,0,35145, -1.3033769E-02, -1.4413063E-01, -5.2561890E-02,  1.0010562E+03,  1.5625000E-02,  2.2867554E+03,3,1,
  1.1484289E+00,  4.4152778E-01,  9.6141413E-02,0,35765, -5.0185129E-02,  4.9748272E-02,  1.0428648E-02,  1.0016329E+03,  1.5625000E-02,  3.5415107E+03,3,1,
  1.1468570E+00,  4.6286213E-01,  9.4041310E-02,0,35788, -5.1930781E-02, -3.5792101E-02, -3.5443649E-02,  1.0017713E+03,  1.5625000E-02,  3.8431965E+03,3,1,
  1.1472994E+00,  4.6582457E-01,  1.1770345E-01,0,35146,  1.9795859E-02, -1.8404400E-02,  7.4875407E-02,  1.0014557E+03,  1.5625000E-02,  3.1554199E+03,3,1,
  1.1490197E+00,  4.4058418E-01,  1.2391926E-01,0,35123,  4.7749862E-02, -5.6997750E-02,  1.1375538E-01,  1.0016715E+03,  1.5625000E-02,  3.6255903E+03,3,1,
  1.1470453E+00,  4.2707941E-01,  1.1391089E-01,0,35100,  5.7878308E-02, -8.7748751E-02,  9.9503368E-02,  1.0014476E+03,  1.5625000E-02,  3.1378801E+03,3,1,
  1.1093888E+00,  4.5218506E-01,  1.3608199E-01,0,34457, -2.7294304E-02, -9.8030018E-03, -7.2642858E-03,  1.0015391E+03,  1.5625000E-02,  3.3369805E+03,3,1,
  1.1438481E+00,  4.3184918E-01,  1.3284996E-01,0,34434,  1.6088893E-01,  4.7655206E-02, -2.0705067E-02,  1.0015712E+03,  1.5625000E-02,  3.4070505E+03,3,1,
  1.1495684E+00,  4.2818639E-01,  1.3794973E-01,0,35766, -4.6898421E-02, -2.3993468E-01,  3.4879732E-01,  1.0016174E+03,  1.5625000E-02,  3.5077249E+03,3,1,
  1.1060945E+00,  4.3022192E-01,  1.4087728E-01,0,33767,  8.4667072E-02,  1.2495703E-02,  8.4107257E-02,  1.0017797E+03,  1.5625000E-02,  3.8614360E+03,3,1,
  1.0990106E+00,  4.6909910E-01,  1.3927612E-01,0,33790,  1.0750797E-01,  7.7422559E-02,  1.8336074E-02,  1.0019681E+03,  1.5625000E-02,  4.2728013E+03,3,1,
  1.1463898E+00,  4.8331490E-01,  1.3562874E-01,0,35812,  2.4675312E-02,  3.2627527E-02,  2.2898421E-01,  1.0015347E+03,  1.5625000E-02,  3.3274084E+03,3,1,
  1.1417524E+00,  4.8310977E-01,  1.2054968E-01,0,35169,  6.4756952E-02, -1.2025637E-02,  1.8780543E-01,  1.0015344E+03,  1.5625000E-02,  3.3268767E+03,3,1,
  1.1450546E+00,  4.8350808E-01,  1.0287412E-01,0,35811, -8.5198944E-03, -6.8480596E-02,  3.8884226E-02,  1.0019266E+03,  1.5625000E-02,  4.1821758E+03,3,1,
  1.1466765E+00,  4.6228904E-01,  1.3381894E-01,0,35147,  7.4575417E-02, -1.9430729E-02,  5.0234287E-03,  1.0010758E+03,  1.5625000E-02,  2.3293105E+03,3,1,
  1.1364942E+00,  4.8096934E-01,  1.4105649E-01,0,34481,  2.9726258E-01, -7.8897253E-02, -1.9270772E-01,  1.0013245E+03,  1.5625000E-02,  2.8698386E+03,3,1,
  1.1444383E+00,  4.5056090E-01,  1.4175217E-01,0,35124,  1.7793681E-01, -7.8553788E-02, -1.6208115E-01,  1.0009929E+03,  1.5625000E-02,  2.1491812E+03,3,1,
  4.2166088E-02,  5.0965697E-01,  1.0799552E-01,0,9237, -3.2228675E-02,  9.8222019E-03,  2.6040733E-01,  1.0045729E+03,  1.5625000E-02,  1.0005609E+04,3,1,
  4.1454427E-02,  5.3391075E-01,  1.0489161E-01,0,9260, -5.3507462E-02, -1.0600024E-01,  8.7065063E-02,  1.0044362E+03,  1.5625000E-02,  9.7024775E+03,3,1,
  8.4013522E-02,  5.2823746E-01,  5.7526600E-02,0,9238, -1.0837729E-01,  4.8889883E-02,  1.1965268E-01,  1.0016053E+03,  1.5625000E-02,  3.4812568E+03,3,1,
  4.7173560E-02,  5.5076641E-01,  6.9725975E-02,0,8639,  3.3373483E-02, -8.6895756E-02, -1.6498351E-01,  1.0038467E+03,  1.5625000E-02,  8.3984600E+03,3,1,
  4.9998559E-02,  5.7462847E-01,  5.9652667E-02,0,9973, -1.9297376E-02, -1.3334258E-01,  2.8974436E-02,  1.0033553E+03,  1.5625000E-02,  7.3146772E+03,3,1,
  1.2381579E-01,  4.9256799E-01,  1.2689637E-01,0,10529, -2.0427637E-02,  2.0787727E-02, -3.2490067E-02,  1.0018381E+03,  1.5625000E-02,  3.9888723E+03,3,1,
  9.4294295E-02,  5.0369066E-01,  8.6174570E-02,0,9861, -8.9853825E-03,  8.5408710E-02, -1.6135406E-02,  1.0019034E+03,  1.5625000E-02,  4.1315420E+03,3,1,
  8.6065017E-02,  4.9793598E-01,  1.1159484E-01,0,9862, -2.7894494E-03, -3.1583177E-04, -5.8489148E-02,  1.0016819E+03,  1.5625000E-02,  3.6483430E+03,3,1,
  1.1411905E-01,  4.9710459E-01,  9.5818549E-02,0,10527, -7.8142725E-02,  3.6096536E-02,  6.0612045E-04,  1.0023469E+03,  1.5625000E-02,  5.1009331E+03,3,1,
  5.2676927E-02,  5.1300597E-01,  6.9535352E-02,0,9904,  6.5138079E-02,  2.3812439E-02, -4.1924715E-02,  1.0032237E+03,  1.5625000E-02,  7.0250239E+03,3,1,
  4.5462236E-02,  4.8986647E-01,  8.0272995E-02,0,9881,  4.4140361E-02, -1.6324198E-01, -3.6427964E-02,  1.0038783E+03,  1.5625000E-02,  8.4681553E+03,3,1,
  4.8009556E-02,  5.2407897E-01,  8.2741000E-02,0,9927,  7.3578328E-02,  3.9973691E-02, -1.1143383E-01,  1.0037514E+03,  1.5625000E-02,  8.1879688E+03,3,1,
  5.9707381E-02,  5.0982797E-01,  1.0858216E-01,0,8549, -6.6718698E-02, -7.5674281E-02,  2.2313993E-01,  1.0018557E+03,  1.5625000E-02,  4.0272317E+03,3,1,
  5.1396992E-02,  5.6600553E-01,  9.9761955E-02,0,8572,  2.3127768E-02,  5.9344724E-02, -1.6771901E-01,  1.0016916E+03,  1.5625000E-02,  3.6693674E+03,3,1,
  6.8863653E-02,  5.2142155E-01,  1.0451856E-01,0,9217, -8.9585260E-02,  1.7052194E-01,  5.0474033E-02,  1.0014396E+03,  1.5625000E-02,  3.1203413E+03,3,1,
  8.9044027E-02,  5.2610397E-01,  8.4068343E-02,0,9883, -6.1865643E-02,  8.6053297E-02,  5.4526544E-04,  1.0011505E+03,  1.5625000E-02,  2.4914905E+03,3,1,
  9.1884591E-02,  5.2375221E-01,  9.8824792E-02,0,9884, -9.7690858E-02,  2.5102168E-02,  1.0911448E-02,  1.0019002E+03,  1.5625000E-02,  4.1244805E+03,3,1,
  7.4358962E-02,  5.4607469E-01,  9.4355814E-02,0,9906, -1.5909036E-01,  1.5188131E-02,  7.1072094E-02,  1.0011449E+03,  1.5625000E-02,  2.4794207E+03,3,1,
  6.1352111E-02,  5.7026196E-01,  9.9786520E-02,0,9907, -1.8652758E-01,  6.2847137E-02,  1.5820765E-01,  1.0011915E+03,  1.5625000E-02,  2.5806343E+03,3,1,
  5.2333198E-02,  5.6753862E-01,  1.2301435E-01,0,9241,  2.9416477E-02,  1.3423639E-02,  1.4986399E-01,  1.0016050E+03,  1.5625000E-02,  3.4807249E+03,3,1,
  9.6896060E-02,  5.4361635E-01,  1.1127593E-01,0,9908, -3.6773749E-02, -8.0805883E-02, -2.6996732E-02,  1.0019426E+03,  1.5625000E-02,  4.2170903E+03,3,1,
  6.4015560E-02,  5.4935783E-01,  1.0707857E-01,0,9885, -1.9571218E-01,  1.5889676E-01,  3.3265930E-02,  1.0006971E+03,  1.5625000E-02,  1.5075933E+03,3,1,
  8.8963427E-02,  5.4836011E-01,  8.4860198E-02,0,10573, -1.3791977E-01, -1.6461439E-02,  1.4769935E-02,  1.0016298E+03,  1.5625000E-02,  3.5347268E+03,3,1,
  1.0186575E-01,  5.2195394E-01,  1.1868438E-01,0,10551, -5.2433569E-02, -1.9340927E-02, -7.8084641E-03,  1.0017149E+03,  1.5625000E-02,  3.7202031E+03,3,1,
  1.1531178E-01,  5.5557150E-01,  9.9380814E-02,0,10574, -5.4801315E-02,  2.7131574E-02,  7.2470880E-03,  1.0019203E+03,  1.5625000E-02,  4.1683174E+03,3,1,
  9.7526744E-02,  5.7584900E-01,  1.0105265E-01,0,10597, -7.5867034E-02,  2.4518115E-02, -2.4270958E-03,  1.0020261E+03,  1.5625000E-02,  4.3994478E+03,3,1,
  1.0969853E-01,  5.3575248E-01,  9.1154344E-02,0,10550, -7.6631904E-02,  1.3143256E-02, -1.9466029E-02,  1.0020515E+03,  1.5625000E-02,  4.4547866E+03,3,1,
  7.0712179E-02,  5.1834923E-01,  1.2640980E-01,0,9886, -1.9729725E-01,  8.9654066E-02,  1.2529021E-02,  1.0001677E+03,  1.5625000E-02,  3.6203357E+02,3,1,
  1.1726488E-01,  5.7403469E-01,  1.1537531E-01,0,10598, -4.8231155E-02, -3.7958689E-02,  6.3237092E-03,  1.0020488E+03,  1.5625000E-02,  4.4490522E+03,3,1,
  9.3987897E-02,  5.6742865E-01,  1.4061829E-01,0,10599, -4.2080916E-02, -9.4555765E-02,  5.8298446E-02,  1.0018171E+03,  1.5625000E-02,  3.9430593E+03,3,1,
  8.7304704E-02,  5.4447204E-01,  1.3698933E-01,0,10576, -1.1586873E-01, -1.2501818E-01,  6.5704361E-02,  1.0021502E+03,  1.5625000E-02,  4.6706201E+03,3,1,
  5.6235746E-02,  5.3699327E-01,  1.2413062E-01,0,8550, -2.0178026E-01,  6.8105549E-02, -2.7260786E-02,  1.0014727E+03,  1.5625000E-02,  3.1924956E+03,3,1,
  1.1646782E-01,  5.4672545E-01,  1.2989220E-01,0,10575, -1.1785656E-01,  3.2334898E-02,  2.1422373E-02,  1.0019067E+03,  1.5625000E-02,  4.1387368E+03,3,1,
  5.4086380E-02,  5.5797052E-01,  1.2837783E-01,0,9909, -8.4128089E-02,  2.6651157E-02, -2.9684471E-02,  1.0002816E+03,  1.5625000E-02,  6.0829785E+02,3,1,
  8.8874854E-02,  5.7024473E-01,  1.1367898E-01,0,9931,  1.8127732E-02, -5.0495263E-02, -2.1983758E-02,  1.0015922E+03,  1.5625000E-02,  3.4527959E+03,3,1,
