TimeStep [s],Np,Nbound,Nfixed,Nmoving,Nfloat,Nfluid
0.800031,242041,0,0,0,0,242041

Part,Time [s],Count,Pos_Xmin [m],Pos_Xmax [m],Pos_Xmean [m],Pos_Ymin [m],Pos_Ymax [m],Pos_Ymean [m],Pos_Zmin [m],Pos_Zmax [m],Pos_Zmean [m],Zone_min,Zone_max,Zone_mean,Idp_min,Idp_max,Idp_mean,Vel_min [m/s],Vel_max [m/s],Vel_mean [m/s],Vel_Xmin [m/s],Vel_Xmax [m/s],Vel_Xmean [m/s],Vel_Ymin [m/s],Vel_Ymax [m/s],Vel_Ymean [m/s],Vel_Zmin [m/s],Vel_Zmax [m/s],Vel_Zmean [m/s],Rhop_min [kg/m^3],Rhop_max [kg/m^3],Rhop_mean [kg/m^3],Mass_min [kg],Mass_max [kg],Mass_mean [kg],Press_min [Pa],Press_max [Pa],Press_mean [Pa],Type_min,Type_max,Type_mean,Mk_min,Mk_max,Mk_mean,
160,  8.000314979531E-01,242041, -1.562729105353E-02,  1.212643504143E+00,  5.998637750706E-01, -3.460508957505E-02,  8.187375664711E-01,  3.999585155956E-01, -1.450088061392E-02,  5.898842811584E-01,  2.756830452124E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  8.797900000000E+04,  3.300290000000E+05,  2.090060101842E+05,  5.665151923535E-04,  3.695335676272E+00,  1.328038323508E-01, -1.556113839149E+00,  2.399737596512E+00,  8.581350801222E-05, -2.755576372147E+00,  1.617102026939E+00,  1.928467105338E-04, -1.648644685745E+00,  2.075884819031E+00, -1.236341875875E-02,  9.802780761719E+02,  1.043158203125E+03,  1.001214163458E+03,  1.953125000000E-03,  1.953125000000E-03,  1.953125000000E-03, -4.103866796875E+04,  1.085212968750E+05,  2.700168365011E+03,  3.000000000000E+00,  3.000000000000E+00,  3.000000000000E+00,  1.000000000000E+00,  1.000000000000E+00,  1.000000000000E+00,
